time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
2.777778e-04,-2.637204e-02,1.463454e-10
5.555556e-04,-2.634636e-02,3.394881e-10
8.333333e-04,-2.632286e-02,5.667935e-10
1.111111e-03,-2.630286e-02,8.235919e-10
1.388889e-03,-2.628691e-02,1.107670e-09
1.666667e-03,-2.627523e-02,1.417813e-09
1.944444e-03,-2.626782e-02,1.753274e-09
2.222222e-03,-2.626458e-02,2.113528e-09
2.500000e-03,-2.626533e-02,2.498156e-09
2.777778e-03,-2.626983e-02,2.906771e-09
3.055556e-03,-2.627781e-02,3.338996e-09
3.333333e-03,-2.628899e-02,3.794443e-09
3.611111e-03,-2.630305e-02,4.272718e-09
3.888889e-03,-2.631971e-02,4.773439e-09
4.166667e-03,-2.633865e-02,5.296246e-09
4.444444e-03,-2.635958e-02,5.840820e-09
4.722222e-03,-2.638222e-02,6.406897e-09
5.000000e-03,-2.640629e-02,6.994269e-09
5.277778e-03,-2.643154e-02,7.602782e-09
5.555556e-03,-2.645773e-02,8.232320e-09
5.833333e-03,-2.648464e-02,8.882789e-09
6.111111e-03,-2.651209e-02,9.554095e-09
6.388889e-03,-2.653990e-02,1.024612e-08
6.666667e-03,-2.656793e-02,1.095873e-08
6.944444e-03,-2.659605e-02,1.169171e-08
7.222222e-03,-2.662418e-02,1.244484e-08
7.500000e-03,-2.665225e-02,1.321780e-08
7.777778e-03,-2.668020e-02,1.401027e-08
8.055556e-03,-2.670802e-02,1.482188e-08
8.333333e-03,-2.673570e-02,1.565224e-08
8.611111e-03,-2.676328e-02,1.650097e-08
8.888889e-03,-2.679079e-02,1.736770e-08
9.166667e-03,-2.681830e-02,1.825207e-08
9.444444e-03,-2.684589e-02,1.915379e-08
9.722222e-03,-2.687365e-02,2.007261e-08
1.000000e-02,-2.690169e-02,2.100833e-08
1.027778e-02,-2.693012e-02,2.196083e-08
1.055556e-02,-2.695908e-02,2.293008e-08
1.083333e-02,-2.698870e-02,2.391609e-08
1.111111e-02,-2.701911e-02,2.491898e-08
1.138889e-02,-2.705046e-02,2.593892e-08
1.166667e-02,-2.708287e-02,2.697618e-08
1.194444e-02,-2.711648e-02,2.803108e-08
1.222222e-02,-2.715142e-02,2.910400e-08
1.250000e-02,-2.718781e-02,3.019541e-08
1.277778e-02,-2.722576e-02,3.130578e-08
1.305556e-02,-2.726537e-02,3.243568e-08
1.333333e-02,-2.730671e-02,3.358566e-08
1.361111e-02,-2.734986e-02,3.475634e-08
1.388889e-02,-2.739486e-02,3.594833e-08
1.416667e-02,-2.744176e-02,3.716227e-08
1.444444e-02,-2.749057e-02,3.839877e-08
1.472222e-02,-2.754128e-02,3.965845e-08
1.500000e-02,-2.759387e-02,4.094191e-08
1.527778e-02,-2.764828e-02,4.224971e-08
1.555556e-02,-2.770447e-02,4.358239e-08
