time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
8.333333e-04,-2.649588e-02,1.237214e-09
1.666667e-03,-2.675178e-02,3.422996e-09
2.500000e-03,-2.714222e-02,6.584686e-09
3.333333e-03,-2.763981e-02,1.075620e-08
4.166667e-03,-2.821722e-02,1.596214e-08
5.000000e-03,-2.884851e-02,2.221537e-08
5.833333e-03,-2.950958e-02,2.951525e-08
6.666667e-03,-3.017836e-02,3.784501e-08
7.500000e-03,-3.083487e-02,4.716884e-08
8.333333e-03,-3.146121e-02,5.742983e-08
9.166667e-03,-3.204161e-02,6.854934e-08
1.000000e-02,-3.256240e-02,8.042792e-08
1.083333e-02,-3.301195e-02,9.294760e-08
1.166667e-02,-3.338068e-02,1.059750e-07
1.250000e-02,-3.366098e-02,1.193647e-07
1.333333e-02,-3.384717e-02,1.329632e-07
1.416667e-02,-3.393544e-02,1.466121e-07
1.500000e-02,-3.392377e-02,1.601515e-07
1.583333e-02,-3.381187e-02,1.734230e-07
1.666667e-02,-3.360105e-02,1.862726e-07
1.750000e-02,-3.329420e-02,1.985529e-07
1.833333e-02,-3.289559e-02,2.101256e-07
1.916667e-02,-3.241085e-02,2.208629e-07
2.000000e-02,-3.184678e-02,2.306500e-07
2.083333e-02,-3.121128e-02,2.393859e-07
2.166667e-02,-3.051316e-02,2.469848e-07
2.250000e-02,-2.976208e-02,2.533774e-07
2.333333e-02,-2.896833e-02,2.585110e-07
2.416667e-02,-2.814274e-02,2.623506e-07
2.500000e-02,-2.729654e-02,2.648793e-07
2.583333e-02,-2.644117e-02,2.660977e-07
2.666667e-02,-2.558818e-02,2.660244e-07
2.750000e-02,-2.474906e-02,2.646955e-07
2.833333e-02,-2.393511e-02,2.621641e-07
2.916667e-02,-2.315732e-02,2.584993e-07
3.000000e-02,-2.242622e-02,2.537858e-07
3.083333e-02,-2.175175e-02,2.481223e-07
3.166667e-02,-2.114318e-02,2.416208e-07
3.250000e-02,-2.060898e-02,2.344049e-07
3.333333e-02,-2.015672e-02,2.266081e-07
3.416667e-02,-1.979300e-02,2.183728e-07
3.500000e-02,-1.952335e-02,2.098484e-07
3.583333e-02,-1.935222e-02,2.011890e-07
3.666667e-02,-1.928288e-02,1.925524e-07
3.750000e-02,-1.931740e-02,1.840978e-07
3.833333e-02,-1.945664e-02,1.759841e-07
3.916667e-02,-1.970024e-02,1.683680e-07
4.000000e-02,-2.004662e-02,1.614020e-07
4.083333e-02,-2.049298e-02,1.552332e-07
4.166667e-02,-2.103538e-02,1.500009e-07
4.250000e-02,-2.166875e-02,1.458357e-07
4.333333e-02,-2.238695e-02,1.428574e-07
4.416667e-02,-2.318285e-02,1.411739e-07
4.500000e-02,-2.404842e-02,1.408800e-07
4.583333e-02,-2.497479e-02,1.420562e-07
