time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
5.555556e-04,-2.637512e-02,4.523527e-10
1.111111e-03,-2.638451e-02,1.134064e-09
1.666667e-03,-2.642776e-02,2.028007e-09
2.222222e-03,-2.650281e-02,3.132424e-09
2.777778e-03,-2.660603e-02,4.448205e-09
3.333333e-03,-2.673313e-02,5.976089e-09
3.888889e-03,-2.687965e-02,7.715947e-09
4.444444e-03,-2.704108e-02,9.666622e-09
5.000000e-03,-2.721299e-02,1.182582e-08
5.555556e-03,-2.739114e-02,1.418993e-08
6.111111e-03,-2.757147e-02,1.675362e-08
6.666667e-03,-2.775021e-02,1.950956e-08
7.222222e-03,-2.792385e-02,2.244800e-08
7.777778e-03,-2.808922e-02,2.555663e-08
8.333333e-03,-2.824345e-02,2.882060e-08
8.888889e-03,-2.838403e-02,3.222260e-08
9.444444e-03,-2.850880e-02,3.574323e-08
1.000000e-02,-2.861598e-02,3.936136e-08
1.055556e-02,-2.870414e-02,4.305457e-08
1.111111e-02,-2.877223e-02,4.679958e-08
1.166667e-02,-2.881954e-02,5.057274e-08
1.222222e-02,-2.884574e-02,5.435043e-08
1.277778e-02,-2.885086e-02,5.810941e-08
1.333333e-02,-2.883523e-02,6.182729e-08
1.388889e-02,-2.879952e-02,6.548276e-08
1.444444e-02,-2.874471e-02,6.905595e-08
1.500000e-02,-2.867205e-02,7.252869e-08
1.555556e-02,-2.858304e-02,7.588475e-08
1.611111e-02,-2.847942e-02,7.911006e-08
1.666667e-02,-2.836315e-02,8.219287e-08
1.722222e-02,-2.823635e-02,8.512391e-08
1.777778e-02,-2.810127e-02,8.789653e-08
1.833333e-02,-2.796032e-02,9.050671e-08
1.888889e-02,-2.781595e-02,9.295319e-08
1.944444e-02,-2.767069e-02,9.523743e-08
2.000000e-02,-2.752706e-02,9.736360e-08
2.055556e-02,-2.738759e-02,9.933855e-08
2.111111e-02,-2.725476e-02,1.011717e-07
2.166667e-02,-2.713097e-02,1.028749e-07
2.222222e-02,-2.701850e-02,1.044625e-07
2.277778e-02,-2.691953e-02,1.059507e-07
2.333333e-02,-2.683605e-02,1.073578e-07
2.388889e-02,-2.676988e-02,1.087040e-07
2.444444e-02,-2.672263e-02,1.100108e-07
2.500000e-02,-2.669568e-02,1.113009e-07
2.555556e-02,-2.669017e-02,1.125982e-07
2.611111e-02,-2.670700e-02,1.139271e-07
2.666667e-02,-2.674678e-02,1.153124e-07
2.722222e-02,-2.680985e-02,1.167791e-07
2.777778e-02,-2.689629e-02,1.183521e-07
2.833333e-02,-2.700588e-02,1.200556e-07
2.888889e-02,-2.713812e-02,1.219131e-07
2.944444e-02,-2.729225e-02,1.239473e-07
3.000000e-02,-2.746724e-02,1.261792e-07
3.055556e-02,-2.766180e-02,1.286285e-07
3.111111e-02,-2.787441e-02,1.313131e-07
3.166667e-02,-2.810332e-02,1.342487e-07
3.222222e-02,-2.834657e-02,1.374490e-07
3.277778e-02,-2.860203e-02,1.409253e-07
3.333333e-02,-2.886740e-02,1.446863e-07
3.388889e-02,-2.914027e-02,1.487382e-07
3.444444e-02,-2.941809e-02,1.530842e-07
3.500000e-02,-2.969826e-02,1.577252e-07
3.555556e-02,-2.997812e-02,1.626589e-07
3.611111e-02,-3.025498e-02,1.678805e-07
3.666667e-02,-3.052617e-02,1.733824e-07
3.722222e-02,-3.078908e-02,1.791542e-07
3.777778e-02,-3.104113e-02,1.851831e-07
3.833333e-02,-3.127988e-02,1.914537e-07
3.888889e-02,-3.150297e-02,1.979486e-07
3.944444e-02,-3.170824e-02,2.046480e-07
4.000000e-02,-3.189367e-02,2.115304e-07
4.055556e-02,-3.205746e-02,2.185724e-07
4.111111e-02,-3.219801e-02,2.257495e-07
4.166667e-02,-3.231398e-02,2.330358e-07
4.222222e-02,-3.240428e-02,2.404046e-07
4.277778e-02,-3.246806e-02,2.478286e-07
4.333333e-02,-3.250477e-02,2.552801e-07
4.388889e-02,-3.251414e-02,2.627315e-07
4.444444e-02,-3.249617e-02,2.701553e-07
4.500000e-02,-3.245116e-02,2.775249e-07
4.555556e-02,-3.237969e-02,2.848141e-07
4.611111e-02,-3.228262e-02,2.919982e-07
4.666667e-02,-3.216107e-02,2.990538e-07
4.722222e-02,-3.201643e-02,3.059590e-07
4.777778e-02,-3.185032e-02,3.126940e-07
4.833333e-02,-3.166458e-02,3.192410e-07
4.888889e-02,-3.146127e-02,3.255845e-07
4.944444e-02,-3.124263e-02,3.317114e-07
5.000000e-02,-3.101106e-02,3.376112e-07
5.055556e-02,-3.076908e-02,3.432761e-07
5.111111e-02,-3.051932e-02,3.487012e-07
5.166667e-02,-3.026451e-02,3.538843e-07
5.222222e-02,-3.000740e-02,3.588261e-07
5.277778e-02,-2.975077e-02,3.635301e-07
5.333333e-02,-2.949738e-02,3.680027e-07
5.388889e-02,-2.924997e-02,3.722528e-07
5.444444e-02,-2.901119e-02,3.762923e-07
5.500000e-02,-2.878359e-02,3.801351e-07
5.555556e-02,-2.856959e-02,3.837979e-07
5.611111e-02,-2.837148e-02,3.872993e-07
5.666667e-02,-2.819134e-02,3.906598e-07
5.722222e-02,-2.803106e-02,3.939018e-07
5.777778e-02,-2.789233e-02,3.970491e-07
5.833333e-02,-2.777657e-02,4.001267e-07
5.888889e-02,-2.768496e-02,4.031604e-07
5.944444e-02,-2.761841e-02,4.061767e-07
6.000000e-02,-2.757755e-02,4.092027e-07
6.055556e-02,-2.756272e-02,4.122653e-07
6.111111e-02,-2.757400e-02,4.153911e-07
6.166667e-02,-2.761114e-02,4.186063e-07
6.222222e-02,-2.767364e-02,4.219364e-07
6.277778e-02,-2.776071e-02,4.254054e-07
6.333333e-02,-2.787128e-02,4.290363e-07
6.388889e-02,-2.800402e-02,4.328502e-07
6.444444e-02,-2.815738e-02,4.368667e-07
6.500000e-02,-2.832956e-02,4.411028e-07
6.555556e-02,-2.851855e-02,4.455737e-07
6.611111e-02,-2.872218e-02,4.502920e-07
6.666667e-02,-2.893809e-02,4.552676e-07
6.722222e-02,-2.916381e-02,4.605079e-07
6.777778e-02,-2.939674e-02,4.660175e-07
6.833333e-02,-2.963422e-02,4.717979e-07
6.888889e-02,-2.987352e-02,4.778483e-07
6.944444e-02,-3.011192e-02,4.841646e-07
7.000000e-02,-3.034668e-02,4.907400e-07
7.055556e-02,-3.057511e-02,4.975652e-07
7.111111e-02,-3.079459e-02,5.046281e-07
7.166667e-02,-3.100261e-02,5.119141e-07
7.222222e-02,-3.119677e-02,5.194063e-07
7.277778e-02,-3.137483e-02,5.270858e-07
7.333333e-02,-3.153472e-02,5.349315e-07
7.388889e-02,-3.167458e-02,5.429207e-07
7.444444e-02,-3.179277e-02,5.510294e-07
7.500000e-02,-3.188787e-02,5.592321e-07
7.555556e-02,-3.195874e-02,5.675025e-07
7.611111e-02,-3.200449e-02,5.758138e-07
7.666667e-02,-3.202451e-02,5.841387e-07
7.722222e-02,-3.201847e-02,5.924497e-07
7.777778e-02,-3.198633e-02,6.007199e-07
7.833333e-02,-3.192835e-02,6.089227e-07
7.888889e-02,-3.184504e-02,6.170323e-07
7.944444e-02,-3.173723e-02,6.250241e-07
8.000000e-02,-3.160598e-02,6.328748e-07
8.055556e-02,-3.145265e-02,6.405629e-07
8.111111e-02,-3.127880e-02,6.480685e-07
8.166667e-02,-3.108625e-02,6.553739e-07
8.222222e-02,-3.087702e-02,6.624636e-07
8.277778e-02,-3.065328e-02,6.693248e-07
8.333333e-02,-3.041742e-02,6.759468e-07
8.388889e-02,-3.017191e-02,6.823220e-07
8.444444e-02,-2.991936e-02,6.884453e-07
8.500000e-02,-2.966244e-02,6.943145e-07
8.555556e-02,-2.940389e-02,6.999303e-07
8.611111e-02,-2.914644e-02,7.052960e-07
8.666667e-02,-2.889284e-02,7.104180e-07
8.722222e-02,-2.864577e-02,7.153052e-07
8.777778e-02,-2.840788e-02,7.199692e-07
8.833333e-02,-2.818167e-02,7.244239e-07
8.888889e-02,-2.796955e-02,7.286857e-07
8.944444e-02,-2.777377e-02,7.327731e-07
9.000000e-02,-2.759640e-02,7.367065e-07
9.055556e-02,-2.743930e-02,7.405081e-07
9.111111e-02,-2.730413e-02,7.442013e-07
9.166667e-02,-2.719229e-02,7.478111e-07
9.222222e-02,-2.710494e-02,7.513630e-07
9.277778e-02,-2.704297e-02,7.548833e-07
9.333333e-02,-2.700698e-02,7.583988e-07
9.388889e-02,-2.699732e-02,7.619360e-07
9.444444e-02,-2.701401e-02,7.655216e-07
9.500000e-02,-2.705682e-02,7.691813e-07
9.555556e-02,-2.712522e-02,7.729402e-07
9.611111e-02,-2.721839e-02,7.768222e-07
9.666667e-02,-2.733526e-02,7.808500e-07
9.722222e-02,-2.747448e-02,7.850444e-07
9.777778e-02,-2.763449e-02,7.894244e-07
9.833333e-02,-2.781346e-02,7.940071e-07
9.888889e-02,-2.800940e-02,7.988071e-07
9.944444e-02,-2.822009e-02,8.038367e-07
1.000000e-01,-2.844318e-02,8.091055e-07
