time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
8.333333e-04,-2.638872e-02,8.489648e-10
1.666667e-03,-2.645354e-02,2.201280e-09
2.500000e-03,-2.658859e-02,4.049265e-09
3.333333e-03,-2.678377e-02,6.406227e-09
4.166667e-03,-2.702731e-02,9.287022e-09
5.000000e-03,-2.730735e-02,1.270370e-08
5.833333e-03,-2.761253e-02,1.666310e-08
6.666667e-03,-2.793224e-02,2.116458e-08
7.500000e-03,-2.825675e-02,2.619807e-08
8.333333e-03,-2.857726e-02,3.174296e-08
9.166667e-03,-2.888594e-02,3.776793e-08
1.000000e-02,-2.917591e-02,4.423182e-08
1.083333e-02,-2.944126e-02,5.108489e-08
1.166667e-02,-2.967701e-02,5.827063e-08
1.250000e-02,-2.987911e-02,6.572738e-08
1.333333e-02,-3.004439e-02,7.339004e-08
1.416667e-02,-3.017054e-02,8.119157e-08
1.500000e-02,-3.025607e-02,8.906431e-08
1.583333e-02,-3.030028e-02,9.694124e-08
1.666667e-02,-3.030319e-02,1.047570e-07
1.750000e-02,-3.026554e-02,1.124490e-07
1.833333e-02,-3.018869e-02,1.199582e-07
1.916667e-02,-3.007459e-02,1.272298e-07
2.000000e-02,-2.992575e-02,1.342140e-07
2.083333e-02,-2.974513e-02,1.408668e-07
2.166667e-02,-2.953615e-02,1.471502e-07
2.250000e-02,-2.930257e-02,1.530329e-07
2.333333e-02,-2.904844e-02,1.584901e-07
2.416667e-02,-2.877808e-02,1.635046e-07
2.500000e-02,-2.849597e-02,1.680659e-07
2.583333e-02,-2.820672e-02,1.721713e-07
2.666667e-02,-2.791499e-02,1.758249e-07
2.750000e-02,-2.762544e-02,1.790381e-07
2.833333e-02,-2.734266e-02,1.818294e-07
2.916667e-02,-2.707113e-02,1.842236e-07
3.000000e-02,-2.681515e-02,1.862519e-07
3.083333e-02,-2.657882e-02,1.879514e-07
3.166667e-02,-2.636594e-02,1.893645e-07
3.250000e-02,-2.618001e-02,1.905385e-07
3.333333e-02,-2.602418e-02,1.915247e-07
3.416667e-02,-2.590121e-02,1.923781e-07
3.500000e-02,-2.581342e-02,1.931567e-07
3.583333e-02,-2.576272e-02,1.939203e-07
3.666667e-02,-2.575053e-02,1.947306e-07
3.750000e-02,-2.577779e-02,1.956498e-07
3.833333e-02,-2.584496e-02,1.967400e-07
3.916667e-02,-2.595202e-02,1.980625e-07
4.000000e-02,-2.609843e-02,1.996774e-07
4.083333e-02,-2.628319e-02,2.016423e-07
4.166667e-02,-2.650482e-02,2.040119e-07
4.250000e-02,-2.676140e-02,2.068375e-07
4.333333e-02,-2.705055e-02,2.101661e-07
4.416667e-02,-2.736954e-02,2.140402e-07
4.500000e-02,-2.771522e-02,2.184968e-07
4.583333e-02,-2.808415e-02,2.235676e-07
4.666667e-02,-2.847256e-02,2.292779e-07
4.750000e-02,-2.887646e-02,2.356469e-07
4.833333e-02,-2.929164e-02,2.426871e-07
4.916667e-02,-2.971375e-02,2.504044e-07
5.000000e-02,-3.013832e-02,2.587976e-07
5.083333e-02,-3.056083e-02,2.678589e-07
5.166667e-02,-3.097675e-02,2.775735e-07
5.250000e-02,-3.138162e-02,2.879202e-07
5.333333e-02,-3.177105e-02,2.988712e-07
5.416667e-02,-3.214081e-02,3.103925e-07
5.500000e-02,-3.248687e-02,3.224445e-07
5.583333e-02,-3.280544e-02,3.349821e-07
5.666667e-02,-3.309301e-02,3.479552e-07
5.750000e-02,-3.334639e-02,3.613096e-07
5.833333e-02,-3.356276e-02,3.749871e-07
5.916667e-02,-3.373969e-02,3.889265e-07
6.000000e-02,-3.387517e-02,4.030639e-07
6.083333e-02,-3.396763e-02,4.173338e-07
6.166667e-02,-3.401596e-02,4.316695e-07
6.250000e-02,-3.401953e-02,4.460039e-07
6.333333e-02,-3.397818e-02,4.602703e-07
6.416667e-02,-3.389227e-02,4.744030e-07
6.500000e-02,-3.376259e-02,4.883381e-07
6.583333e-02,-3.359044e-02,5.020142e-07
6.666667e-02,-3.337758e-02,5.153730e-07
6.750000e-02,-3.312619e-02,5.283599e-07
6.833333e-02,-3.283889e-02,5.409247e-07
6.916667e-02,-3.251868e-02,5.530220e-07
7.000000e-02,-3.216891e-02,5.646120e-07
7.083333e-02,-3.179327e-02,5.756605e-07
7.166667e-02,-3.139572e-02,5.861395e-07
7.250000e-02,-3.098047e-02,5.960274e-07
7.333333e-02,-3.055190e-02,6.053095e-07
7.416667e-02,-3.011456e-02,6.139778e-07
7.500000e-02,-2.967309e-02,6.220311e-07
7.583333e-02,-2.923216e-02,6.294754e-07
7.666667e-02,-2.879646e-02,6.363234e-07
7.750000e-02,-2.837060e-02,6.425945e-07
7.833333e-02,-2.795910e-02,6.483145e-07
7.916667e-02,-2.756631e-02,6.535156e-07
8.000000e-02,-2.719639e-02,6.582356e-07
8.083333e-02,-2.685325e-02,6.625179e-07
8.166667e-02,-2.654049e-02,6.664105e-07
8.250000e-02,-2.626141e-02,6.699662e-07
8.333333e-02,-2.601891e-02,6.732413e-07
8.416667e-02,-2.581551e-02,6.762952e-07
8.500000e-02,-2.565331e-02,6.791901e-07
8.583333e-02,-2.553395e-02,6.819896e-07
8.666667e-02,-2.545860e-02,6.847587e-07
8.750000e-02,-2.542797e-02,6.875626e-07
8.833333e-02,-2.544225e-02,6.904662e-07
8.916667e-02,-2.550117e-02,6.935333e-07
9.000000e-02,-2.560396e-02,6.968259e-07
9.083333e-02,-2.574939e-02,7.004035e-07
9.166667e-02,-2.593573e-02,7.043225e-07
9.250000e-02,-2.616084e-02,7.086352e-07
9.333333e-02,-2.642214e-02,7.133900e-07
9.416667e-02,-2.671666e-02,7.186300e-07
9.500000e-02,-2.704108e-02,7.243930e-07
9.583333e-02,-2.739173e-02,7.307109e-07
9.666667e-02,-2.776468e-02,7.376096e-07
9.750000e-02,-2.815575e-02,7.451080e-07
9.833333e-02,-2.856056e-02,7.532189e-07
9.916667e-02,-2.897459e-02,7.619476e-07
1.000000e-01,-2.939321e-02,7.712927e-07
1.008333e-01,-2.981176e-02,7.812460e-07
1.016667e-01,-3.022557e-02,7.917919e-07
1.025000e-01,-3.063003e-02,8.029085e-07
1.033333e-01,-3.102064e-02,8.145670e-07
1.041667e-01,-3.139304e-02,8.267327e-07
1.050000e-01,-3.174308e-02,8.393648e-07
1.058333e-01,-3.206687e-02,8.524169e-07
1.066667e-01,-3.236078e-02,8.658379e-07
1.075000e-01,-3.262155e-02,8.795721e-07
1.083333e-01,-3.284625e-02,8.935600e-07
1.091667e-01,-3.303237e-02,9.077388e-07
1.100000e-01,-3.317782e-02,9.220433e-07
1.108333e-01,-3.328094e-02,9.364062e-07
1.116667e-01,-3.334056e-02,9.507591e-07
1.125000e-01,-3.335598e-02,9.650334e-07
1.133333e-01,-3.332698e-02,9.791604e-07
1.141667e-01,-3.325385e-02,9.930727e-07
1.150000e-01,-3.313734e-02,1.006704e-06
1.158333e-01,-3.297869e-02,1.019992e-06
1.166667e-01,-3.277960e-02,1.032876e-06
1.175000e-01,-3.254222e-02,1.045299e-06
1.183333e-01,-3.226912e-02,1.057210e-06
1.191667e-01,-3.196326e-02,1.068559e-06
1.200000e-01,-3.162796e-02,1.079307e-06
1.208333e-01,-3.126687e-02,1.089416e-06
1.216667e-01,-3.088391e-02,1.098855e-06
1.225000e-01,-3.048327e-02,1.107603e-06
1.233333e-01,-3.006931e-02,1.115640e-06
1.241667e-01,-2.964654e-02,1.122958e-06
1.250000e-01,-2.921957e-02,1.129552e-06
1.258333e-01,-2.879307e-02,1.135427e-06
1.266667e-01,-2.837170e-02,1.140592e-06
1.275000e-01,-2.796005e-02,1.145065e-06
1.283333e-01,-2.756262e-02,1.148868e-06
1.291667e-01,-2.718375e-02,1.152033e-06
1.300000e-01,-2.682759e-02,1.154594e-06
1.308333e-01,-2.649802e-02,1.156592e-06
1.316667e-01,-2.619865e-02,1.158073e-06
1.325000e-01,-2.593275e-02,1.159086e-06
1.333333e-01,-2.570322e-02,1.159686e-06
1.341667e-01,-2.551258e-02,1.159930e-06
1.350000e-01,-2.536291e-02,1.159878e-06
1.358333e-01,-2.525584e-02,1.159589e-06
1.366667e-01,-2.519255e-02,1.159127e-06
1.375000e-01,-2.517373e-02,1.158555e-06
1.383333e-01,-2.519957e-02,1.157934e-06
1.391667e-01,-2.526980e-02,1.157327e-06
1.400000e-01,-2.538366e-02,1.156791e-06
1.408333e-01,-2.553988e-02,1.156385e-06
1.416667e-01,-2.573676e-02,1.156161e-06
1.425000e-01,-2.597215e-02,1.156171e-06
1.433333e-01,-2.624347e-02,1.156458e-06
1.441667e-01,-2.654775e-02,1.157064e-06
1.450000e-01,-2.688166e-02,1.158024e-06
1.458333e-01,-2.724155e-02,1.159368e-06
1.466667e-01,-2.762347e-02,1.161118e-06
1.475000e-01,-2.802325e-02,1.163290e-06
1.483333e-01,-2.843652e-02,1.165895e-06
1.491667e-01,-2.885875e-02,1.168936e-06
1.500000e-01,-2.928533e-02,1.172408e-06
1.508333e-01,-2.971158e-02,1.176301e-06
1.516667e-01,-3.013284e-02,1.180596e-06
1.525000e-01,-3.054451e-02,1.185268e-06
1.533333e-01,-3.094208e-02,1.190287e-06
1.541667e-01,-3.132120e-02,1.195615e-06
1.550000e-01,-3.167773e-02,1.201208e-06
1.558333e-01,-3.200777e-02,1.207018e-06
1.566667e-01,-3.230772e-02,1.212991e-06
1.575000e-01,-3.257429e-02,1.219068e-06
1.583333e-01,-3.280457e-02,1.225187e-06
1.591667e-01,-3.299606e-02,1.231284e-06
1.600000e-01,-3.314665e-02,1.237290e-06
1.608333e-01,-3.325471e-02,1.243135e-06
1.616667e-01,-3.331907e-02,1.248749e-06
1.625000e-01,-3.333903e-02,1.254060e-06
1.633333e-01,-3.331438e-02,1.258998e-06
1.641667e-01,-3.324540e-02,1.263491e-06
1.650000e-01,-3.313285e-02,1.267473e-06
1.658333e-01,-3.297798e-02,1.270877e-06
1.666667e-01,-3.278249e-02,1.273641e-06
1.675000e-01,-3.254854e-02,1.275706e-06
1.683333e-01,-3.227870e-02,1.277017e-06
1.691667e-01,-3.197593e-02,1.277524e-06
1.700000e-01,-3.164356e-02,1.277183e-06
1.708333e-01,-3.128524e-02,1.275956e-06
1.716667e-01,-3.090491e-02,1.273810e-06
1.725000e-01,-3.050674e-02,1.270719e-06
1.733333e-01,-3.009511e-02,1.266664e-06
1.741667e-01,-2.967453e-02,1.261633e-06
1.750000e-01,-2.924962e-02,1.255619e-06
1.758333e-01,-2.882505e-02,1.248626e-06
1.766667e-01,-2.840547e-02,1.240661e-06
1.775000e-01,-2.799549e-02,1.231739e-06
1.783333e-01,-2.759962e-02,1.221881e-06
1.791667e-01,-2.722219e-02,1.211116e-06
1.800000e-01,-2.686736e-02,1.199478e-06
1.808333e-01,-2.653901e-02,1.187005e-06
1.816667e-01,-2.624076e-02,1.173741e-06
1.825000e-01,-2.597588e-02,1.159735e-06
1.833333e-01,-2.574727e-02,1.145039e-06
1.841667e-01,-2.555746e-02,1.129708e-06
1.850000e-01,-2.540853e-02,1.113801e-06
1.858333e-01,-2.530212e-02,1.097378e-06
1.866667e-01,-2.523940e-02,1.080499e-06
1.875000e-01,-2.522107e-02,1.063225e-06
1.883333e-01,-2.524733e-02,1.045619e-06
1.891667e-01,-2.531791e-02,1.027739e-06
1.900000e-01,-2.543204e-02,1.009645e-06
1.908333e-01,-2.558847e-02,9.913921e-07
1.916667e-01,-2.578550e-02,9.730329e-07
