time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
2.777778e-04,-2.637895e-02,1.649414e-10
5.555556e-04,-2.636637e-02,3.969634e-10
8.333333e-04,-2.636149e-02,6.844427e-10
1.111111e-03,-2.636496e-02,1.023233e-09
1.388889e-03,-2.637666e-02,1.411234e-09
1.666667e-03,-2.639609e-02,1.846973e-09
1.944444e-03,-2.642257e-02,2.329106e-09
2.222222e-03,-2.645528e-02,2.856195e-09
2.500000e-03,-2.649331e-02,3.426611e-09
2.777778e-03,-2.653573e-02,4.038490e-09
3.055556e-03,-2.658158e-02,4.689725e-09
3.333333e-03,-2.662987e-02,5.377981e-09
3.611111e-03,-2.667966e-02,6.100722e-09
3.888889e-03,-2.673001e-02,6.855263e-09
4.166667e-03,-2.678002e-02,7.638815e-09
4.444444e-03,-2.682886e-02,8.448540e-09
4.722222e-03,-2.687572e-02,9.281604e-09
5.000000e-03,-2.691988e-02,1.013521e-08
5.277778e-03,-2.696068e-02,1.100663e-08
5.555556e-03,-2.699755e-02,1.189322e-08
5.833333e-03,-2.703000e-02,1.279244e-08
6.111111e-03,-2.705762e-02,1.370185e-08
6.388889e-03,-2.708010e-02,1.461911e-08
6.666667e-03,-2.709722e-02,1.554195e-08
6.944444e-03,-2.710884e-02,1.646824e-08
7.222222e-03,-2.711494e-02,1.739689e-08
7.500000e-03,-2.711558e-02,1.833112e-08
7.777778e-03,-2.711089e-02,1.926066e-08
8.055556e-03,-2.710113e-02,2.018392e-08
8.333333e-03,-2.708660e-02,2.109970e-08
8.611111e-03,-2.706771e-02,2.200706e-08
8.888889e-03,-2.704493e-02,2.290545e-08
9.166667e-03,-2.701879e-02,2.379468e-08
9.444444e-03,-2.698989e-02,2.467499e-08
9.722222e-03,-2.695887e-02,2.554698e-08
1.000000e-02,-2.692642e-02,2.641164e-08
1.027778e-02,-2.689327e-02,2.726830e-08
1.055556e-02,-2.686016e-02,2.811676e-08
1.083333e-02,-2.682786e-02,2.895797e-08
1.111111e-02,-2.679713e-02,2.979315e-08
1.138889e-02,-2.676874e-02,3.062384e-08
1.166667e-02,-2.674343e-02,3.145182e-08
1.194444e-02,-2.672195e-02,3.227913e-08
1.222222e-02,-2.670498e-02,3.310806e-08
1.250000e-02,-2.669319e-02,3.394110e-08
1.277778e-02,-2.668718e-02,3.478093e-08
1.305556e-02,-2.668751e-02,3.563038e-08
1.333333e-02,-2.669467e-02,3.649242e-08
1.361111e-02,-2.670909e-02,3.737011e-08
1.388889e-02,-2.673111e-02,3.826657e-08
1.416667e-02,-2.676100e-02,3.918495e-08
1.444444e-02,-2.679896e-02,4.012838e-08
1.472222e-02,-2.684508e-02,4.109997e-08
1.500000e-02,-2.689938e-02,4.210274e-08
1.527778e-02,-2.696179e-02,4.313960e-08
1.555556e-02,-2.703216e-02,4.421333e-08
1.583333e-02,-2.711023e-02,4.532652e-08
1.611111e-02,-2.719567e-02,4.648156e-08
1.638889e-02,-2.728808e-02,4.768062e-08
1.666667e-02,-2.738697e-02,4.892560e-08
1.694444e-02,-2.749178e-02,5.021814e-08
1.722222e-02,-2.760188e-02,5.155955e-08
1.750000e-02,-2.771658e-02,5.295086e-08
1.777778e-02,-2.783515e-02,5.439276e-08
1.805556e-02,-2.795681e-02,5.588561e-08
1.833333e-02,-2.808072e-02,5.742942e-08
1.861111e-02,-2.820605e-02,5.902386e-08
1.888889e-02,-2.833192e-02,6.066827e-08
1.916667e-02,-2.845746e-02,6.236162e-08
1.944444e-02,-2.858178e-02,6.410260e-08
1.972222e-02,-2.870401e-02,6.588955e-08
2.000000e-02,-2.882330e-02,6.772051e-08
2.027778e-02,-2.893883e-02,6.959327e-08
2.055556e-02,-2.904981e-02,7.150533e-08
2.083333e-02,-2.915548e-02,7.345398e-08
2.111111e-02,-2.925516e-02,7.543628e-08
2.138889e-02,-2.934822e-02,7.744914e-08
2.166667e-02,-2.943408e-02,7.948931e-08
2.194444e-02,-2.951225e-02,8.155343e-08
2.222222e-02,-2.958232e-02,8.363806e-08
2.250000e-02,-2.964396e-02,8.573974e-08
2.277778e-02,-2.969690e-02,8.785496e-08
2.305556e-02,-2.974101e-02,8.998029e-08
2.333333e-02,-2.977620e-02,9.211233e-08
2.361111e-02,-2.980250e-02,9.424779e-08
2.388889e-02,-2.982002e-02,9.638351e-08
2.416667e-02,-2.982896e-02,9.851650e-08
2.444444e-02,-2.982962e-02,1.006440e-07
2.472222e-02,-2.982236e-02,1.027633e-07
2.500000e-02,-2.980763e-02,1.048722e-07
2.527778e-02,-2.978597e-02,1.069687e-07
2.555556e-02,-2.975797e-02,1.090508e-07
2.583333e-02,-2.972429e-02,1.111173e-07
2.611111e-02,-2.968564e-02,1.131670e-07
2.638889e-02,-2.964278e-02,1.151990e-07
