time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
8.333333e-04,-2.633514e-02,6.548405e-10
1.666667e-03,-2.630443e-02,1.590422e-09
2.500000e-03,-2.631177e-02,2.781555e-09
3.333333e-03,-2.635574e-02,4.231242e-09
4.166667e-03,-2.643235e-02,5.949463e-09
5.000000e-03,-2.653676e-02,7.947863e-09
5.833333e-03,-2.666400e-02,1.023702e-08
6.666667e-03,-2.680917e-02,1.282436e-08
7.500000e-03,-2.696769e-02,1.571269e-08
8.333333e-03,-2.713529e-02,1.889952e-08
9.166667e-03,-2.730810e-02,2.237723e-08
1.000000e-02,-2.748266e-02,2.613376e-08
1.083333e-02,-2.765591e-02,3.015354e-08
1.166667e-02,-2.782518e-02,3.441846e-08
1.250000e-02,-2.798817e-02,3.890872e-08
1.333333e-02,-2.814300e-02,4.360346e-08
1.416667e-02,-2.828809e-02,4.848131e-08
1.500000e-02,-2.842222e-02,5.352072e-08
1.583333e-02,-2.854449e-02,5.870035e-08
1.666667e-02,-2.865426e-02,6.399924e-08
1.750000e-02,-2.875121e-02,6.939710e-08
1.833333e-02,-2.883523e-02,7.487453e-08
1.916667e-02,-2.890646e-02,8.041319e-08
2.000000e-02,-2.896523e-02,8.599599e-08
2.083333e-02,-2.901206e-02,9.160727e-08
2.166667e-02,-2.904765e-02,9.723295e-08
2.250000e-02,-2.907281e-02,1.028606e-07
2.333333e-02,-2.908850e-02,1.084797e-07
2.416667e-02,-2.909575e-02,1.140815e-07
2.500000e-02,-2.909569e-02,1.196593e-07
2.583333e-02,-2.908950e-02,1.252081e-07
2.666667e-02,-2.907840e-02,1.307251e-07
2.750000e-02,-2.906363e-02,1.362094e-07
2.833333e-02,-2.904643e-02,1.416620e-07
2.916667e-02,-2.902803e-02,1.470857e-07
3.000000e-02,-2.900962e-02,1.524849e-07
3.083333e-02,-2.899235e-02,1.578659e-07
3.166667e-02,-2.897732e-02,1.632364e-07
3.250000e-02,-2.896553e-02,1.686053e-07
3.333333e-02,-2.895791e-02,1.739830e-07
3.416667e-02,-2.895531e-02,1.793808e-07
3.500000e-02,-2.895846e-02,1.848108e-07
3.583333e-02,-2.896797e-02,1.902860e-07
3.666667e-02,-2.898435e-02,1.958198e-07
