time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
4.166667e-04,-2.635993e-02,2.511517e-10
8.333333e-04,-2.632595e-02,5.888912e-10
1.250000e-03,-2.629988e-02,9.943661e-10
1.666667e-03,-2.628335e-02,1.461754e-09
2.083333e-03,-2.627672e-02,1.988959e-09
2.500000e-03,-2.627980e-02,2.575264e-09
2.916667e-03,-2.629208e-02,3.220516e-09
3.333333e-03,-2.631288e-02,3.924810e-09
3.750000e-03,-2.634143e-02,4.688368e-09
4.166667e-03,-2.637690e-02,5.511518e-09
4.583333e-03,-2.641845e-02,6.394670e-09
5.000000e-03,-2.646523e-02,7.338286e-09
5.416667e-03,-2.651641e-02,8.342804e-09
5.833333e-03,-2.657119e-02,9.408531e-09
6.250000e-03,-2.662880e-02,1.053553e-08
6.666667e-03,-2.668851e-02,1.172350e-08
7.083333e-03,-2.674966e-02,1.297172e-08
7.500000e-03,-2.681163e-02,1.427901e-08
7.916667e-03,-2.687385e-02,1.564369e-08
8.333333e-03,-2.693583e-02,1.706370e-08
8.750000e-03,-2.699712e-02,1.853660e-08
9.166667e-03,-2.705734e-02,2.005969e-08
9.583333e-03,-2.711619e-02,2.163007e-08
1.000000e-02,-2.717342e-02,2.324475e-08
1.041667e-02,-2.722882e-02,2.490070e-08
1.083333e-02,-2.728228e-02,2.659495e-08
1.125000e-02,-2.733373e-02,2.832465e-08
1.166667e-02,-2.738314e-02,3.008706e-08
1.208333e-02,-2.743055e-02,3.187967e-08
1.250000e-02,-2.747605e-02,3.370017e-08
1.291667e-02,-2.751976e-02,3.554652e-08
1.333333e-02,-2.756185e-02,3.741693e-08
1.375000e-02,-2.760253e-02,3.930990e-08
1.416667e-02,-2.764204e-02,4.122422e-08
1.458333e-02,-2.768063e-02,4.315898e-08
1.500000e-02,-2.771858e-02,4.511357e-08
1.541667e-02,-2.775619e-02,4.708769e-08
1.583333e-02,-2.779377e-02,4.908133e-08
1.625000e-02,-2.783164e-02,5.109478e-08
1.666667e-02,-2.787009e-02,5.312859e-08
1.708333e-02,-2.790944e-02,5.518361e-08
1.750000e-02,-2.794998e-02,5.726091e-08
1.791667e-02,-2.799198e-02,5.936182e-08
1.833333e-02,-2.803572e-02,6.148788e-08
1.875000e-02,-2.808143e-02,6.364080e-08
1.916667e-02,-2.812931e-02,6.582247e-08
1.958333e-02,-2.817955e-02,6.803493e-08
2.000000e-02,-2.823229e-02,7.028030e-08
2.041667e-02,-2.828763e-02,7.256080e-08
2.083333e-02,-2.834565e-02,7.487869e-08
2.125000e-02,-2.840638e-02,7.723624e-08
2.166667e-02,-2.846981e-02,7.963571e-08
2.208333e-02,-2.853589e-02,8.207930e-08
2.250000e-02,-2.860452e-02,8.456913e-08
2.291667e-02,-2.867557e-02,8.710723e-08
2.333333e-02,-2.874887e-02,8.969547e-08
2.375000e-02,-2.882422e-02,9.233554e-08
2.416667e-02,-2.890135e-02,9.502896e-08
2.458333e-02,-2.898000e-02,9.777700e-08
2.500000e-02,-2.905986e-02,1.005807e-07
2.541667e-02,-2.914058e-02,1.034409e-07
2.583333e-02,-2.922180e-02,1.063581e-07
