time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
1.851852e-04,-2.638394e-02,9.390355e-11
3.703704e-04,-2.637229e-02,2.225311e-10
5.555556e-04,-2.636334e-02,3.782541e-10
7.407407e-04,-2.635770e-02,5.579862e-10
9.259259e-04,-2.635555e-02,7.600325e-10
1.111111e-03,-2.635683e-02,9.832176e-10
1.296296e-03,-2.636137e-02,1.226566e-09
1.481481e-03,-2.636891e-02,1.489163e-09
1.666667e-03,-2.637912e-02,1.770080e-09
1.851852e-03,-2.639164e-02,2.068348e-09
2.037037e-03,-2.640610e-02,2.382936e-09
2.222222e-03,-2.642210e-02,2.712746e-09
2.407407e-03,-2.643923e-02,3.056613e-09
2.592593e-03,-2.645708e-02,3.413315e-09
2.777778e-03,-2.647527e-02,3.781573e-09
2.962963e-03,-2.649339e-02,4.160070e-09
3.148148e-03,-2.651108e-02,4.547458e-09
3.333333e-03,-2.652800e-02,4.942374e-09
3.518519e-03,-2.654382e-02,5.343459e-09
3.703704e-03,-2.655825e-02,5.749374e-09
3.888889e-03,-2.657104e-02,6.158819e-09
4.074074e-03,-2.658195e-02,6.570555e-09
4.259259e-03,-2.659081e-02,6.983422e-09
4.444444e-03,-2.659747e-02,7.396357e-09
4.629630e-03,-2.660183e-02,7.808417e-09
4.814815e-03,-2.660382e-02,8.218784e-09
5.000000e-03,-2.660343e-02,8.626788e-09
5.185185e-03,-2.660069e-02,9.031907e-09
5.370370e-03,-2.659565e-02,9.433776e-09
5.555556e-03,-2.658843e-02,9.832190e-09
5.740741e-03,-2.657917e-02,1.023876e-08
5.925926e-03,-2.656804e-02,1.064444e-08
6.111111e-03,-2.655528e-02,1.104630e-08
6.296296e-03,-2.654112e-02,1.144486e-08
6.481481e-03,-2.652585e-02,1.183995e-08
6.666667e-03,-2.650976e-02,1.223208e-08
6.851852e-03,-2.649319e-02,1.262208e-08
7.037037e-03,-2.647647e-02,1.301027e-08
7.222222e-03,-2.645996e-02,1.339765e-08
7.407407e-03,-2.644402e-02,1.378534e-08
7.592593e-03,-2.642902e-02,1.417409e-08
7.777778e-03,-2.641534e-02,1.456534e-08
7.962963e-03,-2.640333e-02,1.496038e-08
8.148148e-03,-2.639336e-02,1.536033e-08
8.333333e-03,-2.638576e-02,1.576700e-08
8.518519e-03,-2.638086e-02,1.618166e-08
8.703704e-03,-2.637898e-02,1.660575e-08
8.888889e-03,-2.638038e-02,1.704127e-08
9.074074e-03,-2.638532e-02,1.748929e-08
9.259259e-03,-2.639403e-02,1.795182e-08
9.444444e-03,-2.640668e-02,1.843012e-08
9.629630e-03,-2.642344e-02,1.892588e-08
9.814815e-03,-2.644442e-02,1.944051e-08
1.000000e-02,-2.646967e-02,1.997544e-08
1.018519e-02,-2.649925e-02,2.053196e-08
1.037037e-02,-2.653313e-02,2.111145e-08
1.055556e-02,-2.657127e-02,2.171335e-08
1.074074e-02,-2.661357e-02,2.233656e-08
1.092593e-02,-2.665989e-02,2.298144e-08
1.111111e-02,-2.671007e-02,2.364824e-08
1.129630e-02,-2.676388e-02,2.433708e-08
1.148148e-02,-2.682108e-02,2.504794e-08
1.166667e-02,-2.688139e-02,2.578067e-08
1.185185e-02,-2.694449e-02,2.653498e-08
1.203704e-02,-2.701005e-02,2.731049e-08
1.222222e-02,-2.707769e-02,2.810665e-08
1.240741e-02,-2.714703e-02,2.892283e-08
1.259259e-02,-2.721768e-02,2.975827e-08
1.277778e-02,-2.728921e-02,3.061211e-08
1.296296e-02,-2.736121e-02,3.148341e-08
1.314815e-02,-2.743324e-02,3.237113e-08
1.333333e-02,-2.750490e-02,3.327417e-08
1.351852e-02,-2.757575e-02,3.419136e-08
1.370370e-02,-2.764539e-02,3.512149e-08
1.388889e-02,-2.771343e-02,3.606332e-08
1.407407e-02,-2.777948e-02,3.701556e-08
1.425926e-02,-2.784320e-02,3.797696e-08
1.444444e-02,-2.790425e-02,3.894623e-08
1.462963e-02,-2.796235e-02,3.992212e-08
1.481481e-02,-2.801721e-02,4.090342e-08
1.500000e-02,-2.806861e-02,4.188895e-08
1.518519e-02,-2.811636e-02,4.287759e-08
1.537037e-02,-2.816030e-02,4.386829e-08
1.555556e-02,-2.820032e-02,4.486008e-08
1.574074e-02,-2.823635e-02,4.585210e-08
1.592593e-02,-2.826836e-02,4.684355e-08
1.611111e-02,-2.829637e-02,4.783378e-08
1.629630e-02,-2.832044e-02,4.882223e-08
1.648148e-02,-2.834066e-02,4.980845e-08
1.666667e-02,-2.835717e-02,5.079215e-08
1.685185e-02,-2.837017e-02,5.177313e-08
1.703704e-02,-2.837985e-02,5.275133e-08
1.722222e-02,-2.838649e-02,5.372684e-08
1.740741e-02,-2.839035e-02,5.469985e-08
1.759259e-02,-2.839175e-02,5.567067e-08
1.777778e-02,-2.839103e-02,5.663977e-08
1.796296e-02,-2.838854e-02,5.760768e-08
1.814815e-02,-2.838467e-02,5.857508e-08
1.833333e-02,-2.837979e-02,5.954273e-08
1.851852e-02,-2.837431e-02,6.051149e-08
1.870370e-02,-2.836864e-02,6.148229e-08
1.888889e-02,-2.836316e-02,6.245614e-08
1.907407e-02,-2.835828e-02,6.343410e-08
1.925926e-02,-2.835438e-02,6.441728e-08
1.944444e-02,-2.835184e-02,6.540682e-08
1.962963e-02,-2.835101e-02,6.640388e-08
1.981481e-02,-2.835224e-02,6.740962e-08
2.000000e-02,-2.835582e-02,6.842521e-08
2.018519e-02,-2.836205e-02,6.945179e-08
2.037037e-02,-2.837117e-02,7.049045e-08
2.055556e-02,-2.838340e-02,7.154225e-08
2.074074e-02,-2.839891e-02,7.260820e-08
2.092593e-02,-2.841784e-02,7.368921e-08
2.111111e-02,-2.844029e-02,7.478613e-08
2.129630e-02,-2.846633e-02,7.589971e-08
2.148148e-02,-2.849596e-02,7.703060e-08
2.166667e-02,-2.852915e-02,7.817934e-08
2.185185e-02,-2.856585e-02,7.934636e-08
2.203704e-02,-2.860593e-02,8.053197e-08
2.222222e-02,-2.864924e-02,8.173634e-08
2.240741e-02,-2.869559e-02,8.295952e-08
2.259259e-02,-2.874476e-02,8.420144e-08
2.277778e-02,-2.879649e-02,8.546190e-08
2.296296e-02,-2.885048e-02,8.674054e-08
2.314815e-02,-2.890642e-02,8.803693e-08
2.333333e-02,-2.896395e-02,8.935046e-08
2.351852e-02,-2.902272e-02,9.068046e-08
2.370370e-02,-2.908234e-02,9.202612e-08
2.388889e-02,-2.914242e-02,9.338654e-08
2.407407e-02,-2.920255e-02,9.476071e-08
2.425926e-02,-2.926233e-02,9.614757e-08
2.444444e-02,-2.932135e-02,9.754598e-08
2.462963e-02,-2.937921e-02,9.895472e-08
2.481481e-02,-2.943551e-02,1.003726e-07
2.500000e-02,-2.948988e-02,1.017982e-07
2.518519e-02,-2.954196e-02,1.032304e-07
2.537037e-02,-2.959142e-02,1.046677e-07
2.555556e-02,-2.963792e-02,1.061090e-07
2.574074e-02,-2.968120e-02,1.075529e-07
2.592593e-02,-2.972100e-02,1.089982e-07
2.611111e-02,-2.975711e-02,1.104437e-07
2.629630e-02,-2.978934e-02,1.118883e-07
2.648148e-02,-2.981755e-02,1.133308e-07
2.666667e-02,-2.984164e-02,1.147704e-07
2.685185e-02,-2.986156e-02,1.162061e-07
2.703704e-02,-2.987729e-02,1.176372e-07
2.722222e-02,-2.988886e-02,1.190630e-07
2.740741e-02,-2.989633e-02,1.204828e-07
2.759259e-02,-2.989982e-02,1.218963e-07
2.777778e-02,-2.989948e-02,1.233033e-07
2.796296e-02,-2.989549e-02,1.247033e-07
2.814815e-02,-2.988810e-02,1.260966e-07
2.833333e-02,-2.987756e-02,1.274830e-07
2.851852e-02,-2.986415e-02,1.288628e-07
2.870370e-02,-2.984821e-02,1.302364e-07
2.888889e-02,-2.983008e-02,1.316042e-07
2.907407e-02,-2.981013e-02,1.329668e-07
2.925926e-02,-2.978874e-02,1.343248e-07
2.944444e-02,-2.976630e-02,1.356791e-07
2.962963e-02,-2.974322e-02,1.370305e-07
2.981481e-02,-2.971992e-02,1.383799e-07
3.000000e-02,-2.969680e-02,1.397284e-07
3.018519e-02,-2.967426e-02,1.410771e-07
3.037037e-02,-2.965270e-02,1.424270e-07
3.055556e-02,-2.963250e-02,1.437795e-07
3.074074e-02,-2.961402e-02,1.451355e-07
3.092593e-02,-2.959761e-02,1.464965e-07
3.111111e-02,-2.958357e-02,1.478634e-07
3.129630e-02,-2.957221e-02,1.492376e-07
3.148148e-02,-2.956376e-02,1.506200e-07
3.166667e-02,-2.955846e-02,1.520119e-07
3.185185e-02,-2.955649e-02,1.534142e-07
3.203704e-02,-2.955799e-02,1.548279e-07
3.222222e-02,-2.956306e-02,1.562539e-07
3.240741e-02,-2.957177e-02,1.576929e-07
3.259259e-02,-2.958414e-02,1.591456e-07
3.277778e-02,-2.960013e-02,1.606127e-07
3.296296e-02,-2.961970e-02,1.620945e-07
3.314815e-02,-2.964272e-02,1.635914e-07
3.333333e-02,-2.966906e-02,1.651036e-07
3.351852e-02,-2.969852e-02,1.666313e-07
3.370370e-02,-2.973088e-02,1.681743e-07
3.388889e-02,-2.976588e-02,1.697325e-07
3.407407e-02,-2.980324e-02,1.713056e-07
3.425926e-02,-2.984264e-02,1.728931e-07
3.444444e-02,-2.988374e-02,1.744946e-07
3.462963e-02,-2.992617e-02,1.761094e-07
3.481481e-02,-2.996956e-02,1.777366e-07
3.500000e-02,-3.001351e-02,1.793755e-07
3.518519e-02,-3.005762e-02,1.810251e-07
3.537037e-02,-3.010149e-02,1.826843e-07
3.555556e-02,-3.014471e-02,1.843521e-07
3.574074e-02,-3.018688e-02,1.860272e-07
3.592593e-02,-3.022762e-02,1.877085e-07
3.611111e-02,-3.026655e-02,1.893946e-07
3.629630e-02,-3.030330e-02,1.910845e-07
3.648148e-02,-3.033755e-02,1.927767e-07
3.666667e-02,-3.036897e-02,1.944701e-07
3.685185e-02,-3.039729e-02,1.961633e-07
3.703704e-02,-3.042227e-02,1.978552e-07
3.722222e-02,-3.044367e-02,1.995446e-07
3.740741e-02,-3.046132e-02,2.012305e-07
3.759259e-02,-3.047509e-02,2.029117e-07
3.777778e-02,-3.048487e-02,2.045875e-07
3.796296e-02,-3.049060e-02,2.062568e-07
3.814815e-02,-3.049228e-02,2.079190e-07
3.833333e-02,-3.048993e-02,2.095734e-07
3.851852e-02,-3.048362e-02,2.112195e-07
3.870370e-02,-3.047347e-02,2.128568e-07
3.888889e-02,-3.045961e-02,2.144852e-07
3.907407e-02,-3.044226e-02,2.161045e-07
3.925926e-02,-3.042162e-02,2.177146e-07
3.944444e-02,-3.039797e-02,2.193157e-07
3.962963e-02,-3.037161e-02,2.209080e-07
3.981481e-02,-3.034284e-02,2.224918e-07
4.000000e-02,-3.031201e-02,2.240677e-07
4.018519e-02,-3.027951e-02,2.256363e-07
4.037037e-02,-3.024570e-02,2.271982e-07
4.055556e-02,-3.021098e-02,2.287543e-07
4.074074e-02,-3.017577e-02,2.303056e-07
4.092593e-02,-3.014046e-02,2.318528e-07
4.111111e-02,-3.010547e-02,2.333973e-07
4.129630e-02,-3.007120e-02,2.349399e-07
4.148148e-02,-3.003805e-02,2.364820e-07
4.166667e-02,-3.000639e-02,2.380247e-07
4.185185e-02,-2.997660e-02,2.395692e-07
4.203704e-02,-2.994900e-02,2.411168e-07
4.222222e-02,-2.992392e-02,2.426686e-07
4.240741e-02,-2.990164e-02,2.442258e-07
4.259259e-02,-2.988243e-02,2.457897e-07
4.277778e-02,-2.986649e-02,2.473613e-07
4.296296e-02,-2.985401e-02,2.489416e-07
4.314815e-02,-2.984513e-02,2.505318e-07
4.333333e-02,-2.983996e-02,2.521326e-07
4.351852e-02,-2.983857e-02,2.537449e-07
4.370370e-02,-2.984095e-02,2.553694e-07
4.388889e-02,-2.984711e-02,2.570066e-07
4.407407e-02,-2.985696e-02,2.586572e-07
4.425926e-02,-2.987040e-02,2.603213e-07
4.444444e-02,-2.988728e-02,2.619994e-07
4.462963e-02,-2.990741e-02,2.636915e-07
4.481481e-02,-2.993058e-02,2.653975e-07
4.500000e-02,-2.995651e-02,2.671173e-07
4.518519e-02,-2.998493e-02,2.688507e-07
4.537037e-02,-3.001551e-02,2.705973e-07
4.555556e-02,-3.004791e-02,2.723565e-07
4.574074e-02,-3.008177e-02,2.741277e-07
4.592593e-02,-3.011671e-02,2.759101e-07
4.611111e-02,-3.015234e-02,2.777029e-07
4.629630e-02,-3.018825e-02,2.795053e-07
4.648148e-02,-3.022403e-02,2.813160e-07
4.666667e-02,-3.025929e-02,2.831342e-07
4.685185e-02,-3.029362e-02,2.849586e-07
4.703704e-02,-3.032663e-02,2.867880e-07
4.722222e-02,-3.035795e-02,2.886212e-07
4.740741e-02,-3.038721e-02,2.904570e-07
4.759259e-02,-3.041408e-02,2.922942e-07
4.777778e-02,-3.043824e-02,2.941314e-07
4.796296e-02,-3.045941e-02,2.959675e-07
4.814815e-02,-3.047734e-02,2.978012e-07
4.833333e-02,-3.049182e-02,2.996315e-07
4.851852e-02,-3.050265e-02,3.014573e-07
4.870370e-02,-3.050971e-02,3.032775e-07
4.888889e-02,-3.051289e-02,3.050912e-07
4.907407e-02,-3.051214e-02,3.068976e-07
4.925926e-02,-3.050743e-02,3.086960e-07
4.944444e-02,-3.049880e-02,3.104857e-07
4.962963e-02,-3.048632e-02,3.122663e-07
4.981481e-02,-3.047009e-02,3.140373e-07
5.000000e-02,-3.045026e-02,3.157984e-07
5.018519e-02,-3.042704e-02,3.175497e-07
5.037037e-02,-3.040064e-02,3.192909e-07
5.055556e-02,-3.037132e-02,3.210224e-07
5.074074e-02,-3.033938e-02,3.227442e-07
5.092593e-02,-3.030514e-02,3.244569e-07
5.111111e-02,-3.026895e-02,3.261609e-07
5.129630e-02,-3.023116e-02,3.278569e-07
5.148148e-02,-3.019216e-02,3.295454e-07
5.166667e-02,-3.015236e-02,3.312275e-07
5.185185e-02,-3.011214e-02,3.329040e-07
5.203704e-02,-3.007193e-02,3.345758e-07
5.222222e-02,-3.003212e-02,3.362441e-07
5.240741e-02,-2.999312e-02,3.379101e-07
5.259259e-02,-2.995533e-02,3.395747e-07
5.277778e-02,-2.991913e-02,3.412394e-07
5.296296e-02,-2.988487e-02,3.429053e-07
5.314815e-02,-2.985289e-02,3.445735e-07
5.333333e-02,-2.982352e-02,3.462455e-07
5.351852e-02,-2.979703e-02,3.479223e-07
5.370370e-02,-2.977369e-02,3.496052e-07
5.388889e-02,-2.975370e-02,3.512952e-07
5.407407e-02,-2.973726e-02,3.529934e-07
5.425926e-02,-2.972450e-02,3.547008e-07
5.444444e-02,-2.971553e-02,3.564184e-07
5.462963e-02,-2.971040e-02,3.581470e-07
5.481481e-02,-2.970914e-02,3.598872e-07
5.500000e-02,-2.971172e-02,3.616396e-07
5.518519e-02,-2.971807e-02,3.634049e-07
5.537037e-02,-2.972809e-02,3.651833e-07
5.555556e-02,-2.974162e-02,3.669751e-07
5.574074e-02,-2.975848e-02,3.687804e-07
5.592593e-02,-2.977844e-02,3.705992e-07
5.611111e-02,-2.980124e-02,3.724314e-07
5.629630e-02,-2.982659e-02,3.742767e-07
5.648148e-02,-2.985418e-02,3.761347e-07
5.666667e-02,-2.988365e-02,3.780048e-07
5.685185e-02,-2.991466e-02,3.798866e-07
5.703704e-02,-2.994680e-02,3.817792e-07
5.722222e-02,-2.997970e-02,3.836817e-07
5.740741e-02,-3.001295e-02,3.855933e-07
5.759259e-02,-3.004613e-02,3.875130e-07
5.777778e-02,-3.007886e-02,3.894396e-07
5.796296e-02,-3.011072e-02,3.913721e-07
5.814815e-02,-3.014132e-02,3.933093e-07
5.833333e-02,-3.017028e-02,3.952498e-07
5.851852e-02,-3.019725e-02,3.971926e-07
5.870370e-02,-3.022189e-02,3.991363e-07
5.888889e-02,-3.024388e-02,4.010797e-07
5.907407e-02,-3.026294e-02,4.030216e-07
5.925926e-02,-3.027881e-02,4.049609e-07
5.944444e-02,-3.029128e-02,4.068963e-07
5.962963e-02,-3.030017e-02,4.088268e-07
5.981481e-02,-3.030534e-02,4.107515e-07
6.000000e-02,-3.030668e-02,4.126693e-07
6.018519e-02,-3.030414e-02,4.145795e-07
6.037037e-02,-3.029770e-02,4.164813e-07
6.055556e-02,-3.028739e-02,4.183741e-07
6.074074e-02,-3.027327e-02,4.202574e-07
