time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
1.851852e-04,-2.638974e-02,1.089136e-10
3.703704e-04,-2.637918e-02,2.437735e-10
5.555556e-04,-2.636694e-02,3.961567e-10
7.407407e-04,-2.635399e-02,5.626184e-10
9.259259e-04,-2.634082e-02,7.413816e-10
1.111111e-03,-2.632775e-02,9.314034e-10
1.296296e-03,-2.631497e-02,1.132023e-09
1.481481e-03,-2.630261e-02,1.342801e-09
1.666667e-03,-2.629076e-02,1.563432e-09
1.851852e-03,-2.627949e-02,1.793695e-09
2.037037e-03,-2.626884e-02,2.033429e-09
2.222222e-03,-2.625887e-02,2.282506e-09
2.407407e-03,-2.624960e-02,2.540823e-09
2.592593e-03,-2.624108e-02,2.808291e-09
2.777778e-03,-2.623334e-02,3.084830e-09
2.962963e-03,-2.622642e-02,3.370363e-09
3.148148e-03,-2.622036e-02,3.664815e-09
3.333333e-03,-2.621521e-02,3.968114e-09
3.518519e-03,-2.621100e-02,4.280191e-09
3.703704e-03,-2.620780e-02,4.600984e-09
3.888889e-03,-2.620564e-02,4.930441e-09
4.074074e-03,-2.620460e-02,5.268529e-09
4.259259e-03,-2.620471e-02,5.615236e-09
4.444444e-03,-2.620604e-02,5.970577e-09
4.629630e-03,-2.620865e-02,6.334598e-09
4.814815e-03,-2.621258e-02,6.707375e-09
5.000000e-03,-2.621791e-02,7.089018e-09
5.185185e-03,-2.622467e-02,7.479669e-09
5.370370e-03,-2.623292e-02,7.879491e-09
5.555556e-03,-2.624270e-02,8.288673e-09
5.740741e-03,-2.625406e-02,8.707415e-09
5.925926e-03,-2.626702e-02,9.135930e-09
6.111111e-03,-2.628163e-02,9.580142e-09
6.296296e-03,-2.629789e-02,1.003398e-08
6.481481e-03,-2.631583e-02,1.049745e-08
6.666667e-03,-2.633546e-02,1.097048e-08
6.851852e-03,-2.635677e-02,1.145340e-08
7.037037e-03,-2.637974e-02,1.194610e-08
7.222222e-03,-2.640438e-02,1.244901e-08
7.407407e-03,-2.643063e-02,1.296202e-08
7.592593e-03,-2.645847e-02,1.348555e-08
7.777778e-03,-2.648786e-02,1.401965e-08
7.962963e-03,-2.651873e-02,1.456451e-08
8.148148e-03,-2.655102e-02,1.512055e-08
