time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
1.851852e-04,-2.641979e-02,1.857179e-10
3.703704e-04,-2.643676e-02,4.051178e-10
5.555556e-04,-2.644960e-02,6.486961e-10
7.407407e-04,-2.645920e-02,9.125035e-10
9.259259e-04,-2.646601e-02,1.194462e-09
1.111111e-03,-2.647025e-02,1.493305e-09
1.296296e-03,-2.647203e-02,1.808174e-09
1.481481e-03,-2.647146e-02,2.138429e-09
1.666667e-03,-2.646858e-02,2.483548e-09
1.851852e-03,-2.646346e-02,2.843073e-09
2.037037e-03,-2.645618e-02,3.216571e-09
2.222222e-03,-2.644682e-02,3.603620e-09
2.407407e-03,-2.643551e-02,4.003787e-09
2.592593e-03,-2.642237e-02,4.416628e-09
2.777778e-03,-2.640757e-02,4.841675e-09
2.962963e-03,-2.639131e-02,5.278443e-09
3.148148e-03,-2.637379e-02,5.726425e-09
3.333333e-03,-2.635526e-02,6.185100e-09
3.518519e-03,-2.633598e-02,6.653937e-09
3.703704e-03,-2.631623e-02,7.132410e-09
3.888889e-03,-2.629631e-02,7.620003e-09
4.074074e-03,-2.627652e-02,8.116228e-09
4.259259e-03,-2.625720e-02,8.620636e-09
4.444444e-03,-2.623867e-02,9.132828e-09
4.629630e-03,-2.622127e-02,9.652466e-09
4.814815e-03,-2.620533e-02,1.017928e-08
5.000000e-03,-2.619117e-02,1.071306e-08
5.185185e-03,-2.617913e-02,1.125368e-08
5.370370e-03,-2.616951e-02,1.180108e-08
5.555556e-03,-2.616261e-02,1.236428e-08
5.740741e-03,-2.615869e-02,1.293802e-08
5.925926e-03,-2.615802e-02,1.351826e-08
6.111111e-03,-2.616081e-02,1.410415e-08
6.296296e-03,-2.616728e-02,1.469612e-08
6.481481e-03,-2.617759e-02,1.529381e-08
6.666667e-03,-2.619187e-02,1.589742e-08
6.851852e-03,-2.621022e-02,1.650707e-08
7.037037e-03,-2.623272e-02,1.712274e-08
7.222222e-03,-2.625938e-02,1.774501e-08
7.407407e-03,-2.629020e-02,1.837369e-08
7.592593e-03,-2.632513e-02,1.900974e-08
7.777778e-03,-2.636408e-02,1.965291e-08
7.962963e-03,-2.640692e-02,2.030433e-08
8.148148e-03,-2.645350e-02,2.096389e-08
8.333333e-03,-2.650363e-02,2.163276e-08
8.518519e-03,-2.655706e-02,2.231098e-08
8.703704e-03,-2.661355e-02,2.299973e-08
8.888889e-03,-2.667282e-02,2.369927e-08
9.074074e-03,-2.673453e-02,2.441054e-08
9.259259e-03,-2.679837e-02,2.513423e-08
9.444444e-03,-2.686398e-02,2.587096e-08
9.629630e-03,-2.693099e-02,2.662166e-08
9.814815e-03,-2.699903e-02,2.738705e-08
1.000000e-02,-2.706770e-02,2.816606e-08
1.018519e-02,-2.713662e-02,2.895793e-08
1.037037e-02,-2.720540e-02,2.976290e-08
1.055556e-02,-2.727366e-02,3.058119e-08
1.074074e-02,-2.734101e-02,3.141299e-08
1.092593e-02,-2.740711e-02,3.225847e-08
1.111111e-02,-2.747159e-02,3.311775e-08
1.129630e-02,-2.753414e-02,3.399093e-08
1.148148e-02,-2.759446e-02,3.487804e-08
1.166667e-02,-2.765225e-02,3.577909e-08
1.185185e-02,-2.770728e-02,3.669405e-08
1.203704e-02,-2.775934e-02,3.762282e-08
1.222222e-02,-2.780823e-02,3.856529e-08
1.240741e-02,-2.785381e-02,3.952127e-08
1.259259e-02,-2.789597e-02,4.049053e-08
1.277778e-02,-2.793463e-02,4.147282e-08
1.296296e-02,-2.796977e-02,4.246781e-08
1.314815e-02,-2.800139e-02,4.347517e-08
1.333333e-02,-2.802952e-02,4.449449e-08
1.351852e-02,-2.805426e-02,4.552535e-08
1.370370e-02,-2.807571e-02,4.656730e-08
1.388889e-02,-2.809404e-02,4.761984e-08
1.407407e-02,-2.810942e-02,4.868246e-08
1.425926e-02,-2.812207e-02,4.975464e-08
1.444444e-02,-2.813224e-02,5.083582e-08
1.462963e-02,-2.814021e-02,5.192546e-08
1.481481e-02,-2.814626e-02,5.302298e-08
1.500000e-02,-2.815071e-02,5.412782e-08
1.518519e-02,-2.815389e-02,5.523944e-08
1.537037e-02,-2.815615e-02,5.635728e-08
1.555556e-02,-2.815783e-02,5.748082e-08
1.574074e-02,-2.815928e-02,5.860953e-08
1.592593e-02,-2.816088e-02,5.974295e-08
1.611111e-02,-2.816296e-02,6.088062e-08
1.629630e-02,-2.816587e-02,6.202212e-08
1.648148e-02,-2.816995e-02,6.316706e-08
1.666667e-02,-2.817551e-02,6.431511e-08
1.685185e-02,-2.818285e-02,6.546598e-08
1.703704e-02,-2.819226e-02,6.661943e-08
1.722222e-02,-2.820397e-02,6.777524e-08
1.740741e-02,-2.821822e-02,6.893330e-08
1.759259e-02,-2.823520e-02,7.009349e-08
1.777778e-02,-2.825506e-02,7.125580e-08
1.796296e-02,-2.827794e-02,7.242022e-08
1.814815e-02,-2.830392e-02,7.358685e-08
1.833333e-02,-2.833306e-02,7.475579e-08
1.851852e-02,-2.836536e-02,7.592721e-08
1.870370e-02,-2.840081e-02,7.710135e-08
1.888889e-02,-2.843935e-02,7.827845e-08
1.907407e-02,-2.848086e-02,7.945884e-08
1.925926e-02,-2.852523e-02,8.064284e-08
1.944444e-02,-2.857227e-02,8.183084e-08
1.962963e-02,-2.862179e-02,8.302325e-08
1.981481e-02,-2.867355e-02,8.422049e-08
2.000000e-02,-2.872730e-02,8.542302e-08
2.018519e-02,-2.878274e-02,8.663129e-08
2.037037e-02,-2.883957e-02,8.784578e-08
2.055556e-02,-2.889746e-02,8.906696e-08
2.074074e-02,-2.895607e-02,9.029530e-08
2.092593e-02,-2.901504e-02,9.153126e-08
2.111111e-02,-2.907402e-02,9.277530e-08
2.129630e-02,-2.913264e-02,9.402783e-08
2.148148e-02,-2.919054e-02,9.528926e-08
2.166667e-02,-2.924736e-02,9.655997e-08
2.185185e-02,-2.930275e-02,9.784030e-08
2.203704e-02,-2.935637e-02,9.913054e-08
2.222222e-02,-2.940790e-02,1.004310e-07
2.240741e-02,-2.945703e-02,1.017418e-07
2.259259e-02,-2.950349e-02,1.030631e-07
2.277778e-02,-2.954703e-02,1.043952e-07
2.296296e-02,-2.958741e-02,1.057380e-07
2.314815e-02,-2.962445e-02,1.070915e-07
2.333333e-02,-2.965797e-02,1.084557e-07
2.351852e-02,-2.968787e-02,1.098306e-07
2.370370e-02,-2.971404e-02,1.112158e-07
2.388889e-02,-2.973643e-02,1.126114e-07
2.407407e-02,-2.975503e-02,1.140169e-07
2.425926e-02,-2.976986e-02,1.154321e-07
2.444444e-02,-2.978098e-02,1.168567e-07
2.462963e-02,-2.978849e-02,1.182901e-07
2.481481e-02,-2.979253e-02,1.197321e-07
2.500000e-02,-2.979326e-02,1.211821e-07
2.518519e-02,-2.979088e-02,1.226396e-07
2.537037e-02,-2.978562e-02,1.241041e-07
2.555556e-02,-2.977775e-02,1.255751e-07
2.574074e-02,-2.976755e-02,1.270519e-07
2.592593e-02,-2.975533e-02,1.285340e-07
2.611111e-02,-2.974140e-02,1.300207e-07
2.629630e-02,-2.972613e-02,1.315116e-07
2.648148e-02,-2.970985e-02,1.330059e-07
2.666667e-02,-2.969293e-02,1.345032e-07
2.685185e-02,-2.967574e-02,1.360029e-07
2.703704e-02,-2.965864e-02,1.375044e-07
2.722222e-02,-2.964198e-02,1.390073e-07
2.740741e-02,-2.962614e-02,1.405109e-07
2.759259e-02,-2.961143e-02,1.420150e-07
2.777778e-02,-2.959820e-02,1.435191e-07
2.796296e-02,-2.958674e-02,1.450229e-07
2.814815e-02,-2.957735e-02,1.465260e-07
2.833333e-02,-2.957027e-02,1.480282e-07
2.851852e-02,-2.956575e-02,1.495292e-07
2.870370e-02,-2.956397e-02,1.510290e-07
2.888889e-02,-2.956511e-02,1.525274e-07
2.907407e-02,-2.956930e-02,1.540244e-07
2.925926e-02,-2.957662e-02,1.555201e-07
2.944444e-02,-2.958715e-02,1.570144e-07
2.962963e-02,-2.960089e-02,1.585076e-07
2.981481e-02,-2.961782e-02,1.599998e-07
3.000000e-02,-2.963790e-02,1.614913e-07
3.018519e-02,-2.966103e-02,1.629823e-07
3.037037e-02,-2.968707e-02,1.644732e-07
3.055556e-02,-2.971586e-02,1.659643e-07
3.074074e-02,-2.974720e-02,1.674561e-07
3.092593e-02,-2.978086e-02,1.689490e-07
3.111111e-02,-2.981659e-02,1.704434e-07
3.129630e-02,-2.985411e-02,1.719399e-07
3.148148e-02,-2.989310e-02,1.734390e-07
3.166667e-02,-2.993324e-02,1.749411e-07
3.185185e-02,-2.997421e-02,1.764469e-07
3.203704e-02,-3.001564e-02,1.779567e-07
3.222222e-02,-3.005718e-02,1.794712e-07
3.240741e-02,-3.009846e-02,1.809907e-07
