time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
5.555556e-04,-2.666469e-02,1.387261e-09
1.111111e-03,-2.688154e-02,3.037841e-09
1.666667e-03,-2.706172e-02,4.891434e-09
2.222222e-03,-2.721159e-02,6.921454e-09
2.777778e-03,-2.733470e-02,9.112831e-09
3.333333e-03,-2.743340e-02,1.145631e-08
3.888889e-03,-2.750948e-02,1.394652e-08
4.444444e-03,-2.756450e-02,1.658103e-08
5.000000e-03,-2.759997e-02,1.935936e-08
5.555556e-03,-2.761738e-02,2.228176e-08
6.111111e-03,-2.761831e-02,2.534778e-08
6.666667e-03,-2.760441e-02,2.855507e-08
7.222222e-03,-2.757745e-02,3.189857e-08
7.777778e-03,-2.753927e-02,3.537027e-08
8.333333e-03,-2.749182e-02,3.895942e-08
8.888889e-03,-2.743711e-02,4.265317e-08
9.444444e-03,-2.737719e-02,4.643732e-08
1.000000e-02,-2.731418e-02,5.029713e-08
1.055556e-02,-2.725019e-02,5.421800e-08
1.111111e-02,-2.718733e-02,5.818600e-08
1.166667e-02,-2.712767e-02,6.218832e-08
1.222222e-02,-2.707323e-02,6.621339e-08
1.277778e-02,-2.702596e-02,7.025110e-08
1.333333e-02,-2.698769e-02,7.429279e-08
1.388889e-02,-2.696013e-02,7.833123e-08
1.444444e-02,-2.694486e-02,8.236057e-08
1.500000e-02,-2.694327e-02,8.637629e-08
1.555556e-02,-2.695659e-02,9.037508e-08
1.611111e-02,-2.698585e-02,9.435481e-08
1.666667e-02,-2.703185e-02,9.831445e-08
1.722222e-02,-2.709520e-02,1.022540e-07
1.777778e-02,-2.717625e-02,1.061743e-07
1.833333e-02,-2.727514e-02,1.100773e-07
1.888889e-02,-2.739175e-02,1.139657e-07
1.944444e-02,-2.752574e-02,1.178428e-07
2.000000e-02,-2.767653e-02,1.217127e-07
2.055556e-02,-2.784332e-02,1.255802e-07
2.111111e-02,-2.802507e-02,1.294506e-07
2.166667e-02,-2.822057e-02,1.333296e-07
2.222222e-02,-2.842839e-02,1.372233e-07
2.277778e-02,-2.864694e-02,1.411382e-07
2.333333e-02,-2.887447e-02,1.450809e-07
2.388889e-02,-2.910910e-02,1.490580e-07
2.444444e-02,-2.934883e-02,1.530763e-07
2.500000e-02,-2.959159e-02,1.571425e-07
2.555556e-02,-2.983523e-02,1.612629e-07
2.611111e-02,-3.007758e-02,1.654439e-07
2.666667e-02,-3.031645e-02,1.696911e-07
2.722222e-02,-3.054966e-02,1.740101e-07
2.777778e-02,-3.077510e-02,1.784058e-07
2.833333e-02,-3.099069e-02,1.828824e-07
2.888889e-02,-3.119445e-02,1.874436e-07
2.944444e-02,-3.138454e-02,1.920925e-07
3.000000e-02,-3.155920e-02,1.968314e-07
3.055556e-02,-3.171687e-02,2.016618e-07
3.111111e-02,-3.185614e-02,2.065845e-07
3.166667e-02,-3.197577e-02,2.115995e-07
3.222222e-02,-3.207475e-02,2.167061e-07
3.277778e-02,-3.215225e-02,2.219028e-07
3.333333e-02,-3.220766e-02,2.271873e-07
3.388889e-02,-3.224061e-02,2.325565e-07
3.444444e-02,-3.225094e-02,2.380070e-07
