time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
5.555556e-04,-9.794233e-04,3.110417e-09
1.111111e-03,-1.969391e-03,7.150069e-09
1.666667e-03,-2.965506e-03,1.205087e-08
2.222222e-03,-3.959160e-03,1.777182e-08
2.777778e-03,-4.941496e-03,2.428100e-08
3.333333e-03,-5.904509e-03,3.155181e-08
3.888889e-03,-6.841405e-03,3.956296e-08
4.444444e-03,-7.746710e-03,4.829881e-08
5.000000e-03,-8.616264e-03,5.774908e-08
5.555556e-03,-9.447177e-03,6.790735e-08
6.111111e-03,-1.023774e-02,7.876877e-08
6.666667e-03,-1.098736e-02,9.032754e-08
7.222222e-03,-1.169641e-02,1.025750e-07
7.777778e-03,-1.236619e-02,1.154984e-07
8.333333e-03,-1.299877e-02,1.290809e-07
8.888889e-03,-1.359690e-02,1.433025e-07
9.444444e-03,-1.416392e-02,1.581410e-07
1.000000e-02,-1.470365e-02,1.735738e-07
1.055556e-02,-1.522026e-02,1.895790e-07
1.111111e-02,-1.571821e-02,2.061372e-07
1.166667e-02,-1.620212e-02,2.232323e-07
1.222222e-02,-1.667670e-02,2.408521e-07
1.277778e-02,-1.714665e-02,2.589890e-07
1.333333e-02,-1.761656e-02,2.776402e-07
1.388889e-02,-1.809086e-02,2.968077e-07
1.444444e-02,-1.857372e-02,3.164985e-07
1.500000e-02,-1.906899e-02,3.367240e-07
1.555556e-02,-1.958011e-02,3.574998e-07
1.611111e-02,-2.011010e-02,3.788456e-07
1.666667e-02,-2.066149e-02,4.007846e-07
1.722222e-02,-2.123625e-02,4.233429e-07
1.777778e-02,-2.183582e-02,4.465491e-07
1.833333e-02,-2.246102e-02,4.704338e-07
1.888889e-02,-2.311207e-02,4.950289e-07
1.944444e-02,-2.378862e-02,5.203669e-07
2.000000e-02,-2.448967e-02,5.464806e-07
2.055556e-02,-2.521368e-02,5.734022e-07
2.111111e-02,-2.595851e-02,6.011628e-07
2.166667e-02,-2.672152e-02,6.297914e-07
2.222222e-02,-2.749956e-02,6.593150e-07
2.277778e-02,-2.828905e-02,6.897575e-07
2.333333e-02,-2.908603e-02,7.211392e-07
2.388889e-02,-2.988621e-02,7.534767e-07
2.444444e-02,-3.068501e-02,7.867821e-07
2.500000e-02,-3.147770e-02,8.210626e-07
2.555556e-02,-3.225939e-02,8.563208e-07
2.611111e-02,-3.302514e-02,8.925537e-07
2.666667e-02,-3.377002e-02,9.297533e-07
2.722222e-02,-3.448918e-02,9.679060e-07
2.777778e-02,-3.517792e-02,1.006993e-06
2.833333e-02,-3.583173e-02,1.046990e-06
2.888889e-02,-3.644637e-02,1.087869e-06
2.944444e-02,-3.701791e-02,1.129595e-06
3.000000e-02,-3.754278e-02,1.172131e-06
3.055556e-02,-3.801783e-02,1.215434e-06
3.111111e-02,-3.844031e-02,1.259458e-06
3.166667e-02,-3.880796e-02,1.304155e-06
3.222222e-02,-3.911901e-02,1.349473e-06
3.277778e-02,-3.937219e-02,1.395357e-06
3.333333e-02,-3.956672e-02,1.441753e-06
3.388889e-02,-3.970237e-02,1.488604e-06
3.444444e-02,-3.977943e-02,1.535851e-06
3.500000e-02,-3.979867e-02,1.583438e-06
3.555556e-02,-3.976141e-02,1.631306e-06
3.611111e-02,-3.966943e-02,1.679399e-06
3.666667e-02,-3.952498e-02,1.727661e-06
3.722222e-02,-3.933079e-02,1.776037e-06
3.777778e-02,-3.908999e-02,1.824474e-06
3.833333e-02,-3.880612e-02,1.872922e-06
3.888889e-02,-3.848309e-02,1.921332e-06
3.944444e-02,-3.812513e-02,1.969659e-06
4.000000e-02,-3.773680e-02,2.017859e-06
4.055556e-02,-3.732289e-02,2.065892e-06
4.111111e-02,-3.688844e-02,2.113723e-06
4.166667e-02,-3.643863e-02,2.161319e-06
