time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
1.851852e-04,-1.212855e-04,3.047093e-10
3.703704e-04,-2.538752e-04,6.841452e-10
5.555556e-04,-3.967369e-04,1.134060e-09
7.407407e-04,-5.486139e-04,1.651723e-09
9.259259e-04,-7.082424e-04,2.234907e-09
1.111111e-03,-8.744231e-04,2.881614e-09
1.296296e-03,-1.046052e-03,3.589988e-09
1.481481e-03,-1.222134e-03,4.358312e-09
1.666667e-03,-1.401796e-03,5.185014e-09
1.851852e-03,-1.584285e-03,6.068695e-09
2.037037e-03,-1.768973e-03,7.008160e-09
2.222222e-03,-1.955361e-03,8.002439e-09
2.407407e-03,-2.143070e-03,9.050820e-09
2.592593e-03,-2.331845e-03,1.015287e-08
2.777778e-03,-2.521548e-03,1.130845e-08
2.962963e-03,-2.712153e-03,1.251775e-08
3.148148e-03,-2.903742e-03,1.378127e-08
3.333333e-03,-3.096496e-03,1.509986e-08
3.518519e-03,-3.290685e-03,1.647474e-08
3.703704e-03,-3.486666e-03,1.790746e-08
3.888889e-03,-3.684866e-03,1.939998e-08
4.074074e-03,-3.885778e-03,2.095461e-08
4.259259e-03,-4.089947e-03,2.257405e-08
4.444444e-03,-4.297958e-03,2.426139e-08
4.629630e-03,-4.510428e-03,2.602007e-08
4.814815e-03,-4.727995e-03,2.785392e-08
5.000000e-03,-4.951301e-03,2.976706e-08
5.185185e-03,-5.180986e-03,3.176391e-08
5.370370e-03,-5.417677e-03,3.384917e-08
5.555556e-03,-5.661971e-03,3.602771e-08
5.740741e-03,-5.914432e-03,3.830455e-08
5.925926e-03,-6.175577e-03,4.068480e-08
6.111111e-03,-6.445866e-03,4.317358e-08
6.296296e-03,-6.725698e-03,4.577600e-08
6.481481e-03,-7.015397e-03,4.849703e-08
6.666667e-03,-7.315212e-03,5.134149e-08
6.851852e-03,-7.625306e-03,5.431398e-08
7.037037e-03,-7.945755e-03,5.741884e-08
7.222222e-03,-8.276542e-03,6.066006e-08
7.407407e-03,-8.617556e-03,6.404132e-08
7.592593e-03,-8.968594e-03,6.756586e-08
7.777778e-03,-9.329353e-03,7.123652e-08
7.962963e-03,-9.699441e-03,7.505570e-08
8.148148e-03,-1.007837e-02,7.902532e-08
8.333333e-03,-1.046557e-02,8.314684e-08
8.518519e-03,-1.086039e-02,8.742124e-08
8.703704e-03,-1.126208e-02,9.184900e-08
8.888889e-03,-1.166986e-02,9.643015e-08
9.074074e-03,-1.208285e-02,1.011642e-07
9.259259e-03,-1.250013e-02,1.060504e-07
9.444444e-03,-1.292074e-02,1.110873e-07
9.629630e-03,-1.334368e-02,1.162731e-07
9.814815e-03,-1.376791e-02,1.216058e-07
1.000000e-02,-1.419239e-02,1.270828e-07
1.018519e-02,-1.461606e-02,1.327014e-07
1.037037e-02,-1.503789e-02,1.384585e-07
1.055556e-02,-1.545684e-02,1.443507e-07
1.074074e-02,-1.587190e-02,1.503745e-07
1.092593e-02,-1.628210e-02,1.565261e-07
1.111111e-02,-1.668651e-02,1.628017e-07
1.129630e-02,-1.708425e-02,1.691974e-07
1.148148e-02,-1.747452e-02,1.757091e-07
1.166667e-02,-1.785657e-02,1.823328e-07
1.185185e-02,-1.822973e-02,1.890646e-07
1.203704e-02,-1.859341e-02,1.959006e-07
1.222222e-02,-1.894712e-02,2.028371e-07
1.240741e-02,-1.929045e-02,2.098703e-07
1.259259e-02,-1.962309e-02,2.169969e-07
1.277778e-02,-1.994482e-02,2.242135e-07
1.296296e-02,-2.025553e-02,2.315173e-07
1.314815e-02,-2.055521e-02,2.389055e-07
1.333333e-02,-2.084392e-02,2.463756e-07
1.351852e-02,-2.112185e-02,2.539255e-07
1.370370e-02,-2.138928e-02,2.615533e-07
1.388889e-02,-2.164655e-02,2.692575e-07
1.407407e-02,-2.189412e-02,2.770369e-07
1.425926e-02,-2.213250e-02,2.848907e-07
1.444444e-02,-2.236230e-02,2.928183e-07
1.462963e-02,-2.258418e-02,3.008194e-07
1.481481e-02,-2.279885e-02,3.088940e-07
1.500000e-02,-2.300709e-02,3.170425e-07
1.518519e-02,-2.320971e-02,3.252655e-07
1.537037e-02,-2.340754e-02,3.335638e-07
1.555556e-02,-2.360145e-02,3.419384e-07
1.574074e-02,-2.379232e-02,3.503905e-07
1.592593e-02,-2.398100e-02,3.589215e-07
1.611111e-02,-2.416838e-02,3.675329e-07
1.629630e-02,-2.435529e-02,3.762263e-07
1.648148e-02,-2.454256e-02,3.850034e-07
1.666667e-02,-2.473096e-02,3.938657e-07
1.685185e-02,-2.492123e-02,4.028150e-07
1.703704e-02,-2.511405e-02,4.118530e-07
1.722222e-02,-2.531002e-02,4.209812e-07
1.740741e-02,-2.550970e-02,4.302010e-07
1.759259e-02,-2.571355e-02,4.395139e-07
1.777778e-02,-2.592196e-02,4.489212e-07
1.796296e-02,-2.613523e-02,4.584237e-07
1.814815e-02,-2.635356e-02,4.680226e-07
1.833333e-02,-2.657708e-02,4.777183e-07
1.851852e-02,-2.680581e-02,4.875115e-07
1.870370e-02,-2.703968e-02,4.974024e-07
1.888889e-02,-2.727852e-02,5.073909e-07
1.907407e-02,-2.752208e-02,5.174768e-07
1.925926e-02,-2.777003e-02,5.276598e-07
1.944444e-02,-2.802193e-02,5.379392e-07
1.962963e-02,-2.827728e-02,5.483139e-07
1.981481e-02,-2.853550e-02,5.587829e-07
2.000000e-02,-2.879595e-02,5.693448e-07
2.018519e-02,-2.905792e-02,5.799980e-07
2.037037e-02,-2.932066e-02,5.907408e-07
2.055556e-02,-2.958336e-02,6.015712e-07
2.074074e-02,-2.984521e-02,6.124871e-07
2.092593e-02,-3.010535e-02,6.234862e-07
2.111111e-02,-3.036290e-02,6.345661e-07
2.129630e-02,-3.061699e-02,6.457244e-07
2.148148e-02,-3.086676e-02,6.569584e-07
2.166667e-02,-3.111136e-02,6.682654e-07
2.185185e-02,-3.134995e-02,6.796428e-07
2.203704e-02,-3.158175e-02,6.910878e-07
2.222222e-02,-3.180600e-02,7.025977e-07
2.240741e-02,-3.202200e-02,7.141696e-07
2.259259e-02,-3.222912e-02,7.258010e-07
2.277778e-02,-3.242677e-02,7.374892e-07
2.296296e-02,-3.261447e-02,7.492316e-07
2.314815e-02,-3.279178e-02,7.610258e-07
2.333333e-02,-3.295836e-02,7.728693e-07
2.351852e-02,-3.311396e-02,7.847601e-07
2.370370e-02,-3.325841e-02,7.966960e-07
2.388889e-02,-3.339164e-02,8.086751e-07
2.407407e-02,-3.351367e-02,8.206956e-07
2.425926e-02,-3.362461e-02,8.327560e-07
2.444444e-02,-3.372466e-02,8.448549e-07
2.462963e-02,-3.381412e-02,8.569910e-07
2.481481e-02,-3.389336e-02,8.691633e-07
2.500000e-02,-3.396285e-02,8.813710e-07
2.518519e-02,-3.402314e-02,8.936135e-07
2.537037e-02,-3.407482e-02,9.058902e-07
2.555556e-02,-3.411859e-02,9.182008e-07
2.574074e-02,-3.415519e-02,9.305452e-07
2.592593e-02,-3.418541e-02,9.429234e-07
2.611111e-02,-3.421009e-02,9.553356e-07
2.629630e-02,-3.423010e-02,9.677819e-07
2.648148e-02,-3.424634e-02,9.802627e-07
2.666667e-02,-3.425973e-02,9.927785e-07
2.685185e-02,-3.427119e-02,1.005330e-06
2.703704e-02,-3.428164e-02,1.017917e-06
2.722222e-02,-3.429199e-02,1.030541e-06
2.740741e-02,-3.430314e-02,1.043203e-06
2.759259e-02,-3.431593e-02,1.055902e-06
2.777778e-02,-3.433118e-02,1.068639e-06
2.796296e-02,-3.434966e-02,1.081416e-06
2.814815e-02,-3.437209e-02,1.094232e-06
2.833333e-02,-3.439909e-02,1.107088e-06
2.851852e-02,-3.443125e-02,1.119985e-06
2.870370e-02,-3.446907e-02,1.132922e-06
2.888889e-02,-3.451294e-02,1.145901e-06
2.907407e-02,-3.456321e-02,1.158920e-06
2.925926e-02,-3.462009e-02,1.171981e-06
2.944444e-02,-3.468374e-02,1.185082e-06
2.962963e-02,-3.475419e-02,1.198225e-06
2.981481e-02,-3.483139e-02,1.211409e-06
3.000000e-02,-3.491521e-02,1.224633e-06
3.018519e-02,-3.500540e-02,1.237897e-06
3.037037e-02,-3.510164e-02,1.251201e-06
3.055556e-02,-3.520351e-02,1.264544e-06
3.074074e-02,-3.531054e-02,1.277925e-06
3.092593e-02,-3.542214e-02,1.291345e-06
3.111111e-02,-3.553769e-02,1.304802e-06
3.129630e-02,-3.565649e-02,1.318296e-06
3.148148e-02,-3.577779e-02,1.331826e-06
3.166667e-02,-3.590080e-02,1.345391e-06
3.185185e-02,-3.602469e-02,1.358991e-06
3.203704e-02,-3.614861e-02,1.372625e-06
3.222222e-02,-3.627170e-02,1.386291e-06
3.240741e-02,-3.639307e-02,1.399990e-06
3.259259e-02,-3.651185e-02,1.413721e-06
3.277778e-02,-3.662719e-02,1.427483e-06
3.296296e-02,-3.673825e-02,1.441274e-06
3.314815e-02,-3.684423e-02,1.455096e-06
3.333333e-02,-3.694436e-02,1.468947e-06
3.351852e-02,-3.703793e-02,1.482826e-06
3.370370e-02,-3.712430e-02,1.496733e-06
3.388889e-02,-3.720286e-02,1.510668e-06
3.407407e-02,-3.727310e-02,1.524630e-06
3.425926e-02,-3.733457e-02,1.538618e-06
3.444444e-02,-3.738691e-02,1.552633e-06
3.462963e-02,-3.742986e-02,1.566674e-06
3.481481e-02,-3.746321e-02,1.580741e-06
3.500000e-02,-3.748687e-02,1.594834e-06
3.518519e-02,-3.750085e-02,1.608951e-06
3.537037e-02,-3.750522e-02,1.623095e-06
3.555556e-02,-3.750017e-02,1.637264e-06
3.574074e-02,-3.748596e-02,1.651458e-06
3.592593e-02,-3.746294e-02,1.665677e-06
3.611111e-02,-3.743157e-02,1.679922e-06
3.629630e-02,-3.739235e-02,1.694193e-06
3.648148e-02,-3.734588e-02,1.708490e-06
3.666667e-02,-3.729282e-02,1.722812e-06
3.685185e-02,-3.723387e-02,1.737161e-06
3.703704e-02,-3.716983e-02,1.751536e-06
3.722222e-02,-3.710149e-02,1.765937e-06
3.740741e-02,-3.702972e-02,1.780365e-06
3.759259e-02,-3.695540e-02,1.794819e-06
3.777778e-02,-3.687942e-02,1.809301e-06
3.796296e-02,-3.680270e-02,1.823809e-06
3.814815e-02,-3.672613e-02,1.838343e-06
3.833333e-02,-3.665061e-02,1.852905e-06
3.851852e-02,-3.657702e-02,1.867493e-06
3.870370e-02,-3.650619e-02,1.882107e-06
3.888889e-02,-3.643894e-02,1.896747e-06
3.907407e-02,-3.637602e-02,1.911413e-06
3.925926e-02,-3.631813e-02,1.926104e-06
3.944444e-02,-3.626590e-02,1.940820e-06
3.962963e-02,-3.621990e-02,1.955559e-06
3.981481e-02,-3.618061e-02,1.970322e-06
4.000000e-02,-3.614844e-02,1.985108e-06
4.018519e-02,-3.612371e-02,1.999915e-06
4.037037e-02,-3.610665e-02,2.014744e-06
4.055556e-02,-3.609737e-02,2.029592e-06
4.074074e-02,-3.609594e-02,2.044460e-06
4.092593e-02,-3.610228e-02,2.059346e-06
4.111111e-02,-3.611625e-02,2.074250e-06
4.129630e-02,-3.613761e-02,2.089171e-06
4.148148e-02,-3.616603e-02,2.104108e-06
4.166667e-02,-3.620107e-02,2.119060e-06
4.185185e-02,-3.624226e-02,2.134027e-06
