time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
2.380952e-04,-5.068573e-05,1.326986e-10
4.761905e-04,-1.315653e-04,3.678525e-10
7.142857e-04,-2.404939e-04,7.110192e-10
9.523810e-04,-3.755073e-04,1.167069e-09
1.190476e-03,-5.347965e-04,1.740311e-09
1.428571e-03,-7.166855e-04,2.434606e-09
1.666667e-03,-9.196145e-04,3.253459e-09
1.904762e-03,-1.142128e-03,4.200077e-09
2.142857e-03,-1.382865e-03,5.277425e-09
2.380952e-03,-1.640553e-03,6.488261e-09
2.619048e-03,-1.914000e-03,7.835169e-09
2.857143e-03,-2.202089e-03,9.320585e-09
3.095238e-03,-2.503777e-03,1.094682e-08
3.333333e-03,-2.818088e-03,1.271607e-08
3.571429e-03,-3.144107e-03,1.463049e-08
3.809524e-03,-3.480981e-03,1.669215e-08
4.047619e-03,-3.827912e-03,1.890313e-08
4.285714e-03,-4.184156e-03,2.126552e-08
4.523810e-03,-4.549017e-03,2.378148e-08
4.761905e-03,-4.921846e-03,2.645324e-08
5.000000e-03,-5.302035e-03,2.928316e-08
5.238095e-03,-5.689018e-03,3.227372e-08
5.476190e-03,-6.082264e-03,3.542755e-08
5.714286e-03,-6.481273e-03,3.874740e-08
5.952381e-03,-6.885579e-03,4.223614e-08
6.190476e-03,-7.294741e-03,4.589671e-08
6.428571e-03,-7.708342e-03,4.973212e-08
6.666667e-03,-8.125988e-03,5.374540e-08
6.904762e-03,-8.547301e-03,5.793954e-08
7.142857e-03,-8.971922e-03,6.231744e-08
7.380952e-03,-9.399505e-03,6.688194e-08
7.619048e-03,-9.829714e-03,7.163567e-08
7.857143e-03,-1.026222e-02,7.658112e-08
8.095238e-03,-1.069672e-02,8.172055e-08
8.333333e-03,-1.113288e-02,8.705600e-08
8.571429e-03,-1.157041e-02,9.258925e-08
8.809524e-03,-1.200900e-02,9.832181e-08
9.047619e-03,-1.244834e-02,1.042549e-07
9.285714e-03,-1.288814e-02,1.103896e-07
9.523810e-03,-1.332809e-02,1.167264e-07
9.761905e-03,-1.376789e-02,1.232660e-07
1.000000e-02,-1.420723e-02,1.300083e-07
1.023810e-02,-1.464582e-02,1.369533e-07
1.047619e-02,-1.508335e-02,1.441007e-07
1.071429e-02,-1.551952e-02,1.514498e-07
1.095238e-02,-1.595401e-02,1.589998e-07
1.119048e-02,-1.638654e-02,1.667498e-07
1.142857e-02,-1.681678e-02,1.746983e-07
1.166667e-02,-1.724446e-02,1.828441e-07
1.190476e-02,-1.766926e-02,1.911854e-07
1.214286e-02,-1.809090e-02,1.997206e-07
1.238095e-02,-1.850909e-02,2.084476e-07
1.261905e-02,-1.892355e-02,2.173644e-07
1.285714e-02,-1.933400e-02,2.264689e-07
1.309524e-02,-1.974019e-02,2.357587e-07
1.333333e-02,-2.014186e-02,2.452313e-07
1.357143e-02,-2.053877e-02,2.548844e-07
1.380952e-02,-2.093069e-02,2.647153e-07
1.404762e-02,-2.131741e-02,2.747215e-07
1.428571e-02,-2.169873e-02,2.849001e-07
1.452381e-02,-2.207447e-02,2.952486e-07
1.476190e-02,-2.244446e-02,3.057642e-07
1.500000e-02,-2.280856e-02,3.164440e-07
1.523810e-02,-2.316663e-02,3.272854e-07
1.547619e-02,-2.351856e-02,3.382854e-07
1.571429e-02,-2.386428e-02,3.494415e-07
1.595238e-02,-2.420370e-02,3.607507e-07
1.619048e-02,-2.453678e-02,3.722104e-07
1.642857e-02,-2.486348e-02,3.838178e-07
1.666667e-02,-2.518379e-02,3.955703e-07
1.690476e-02,-2.549773e-02,4.074652e-07
1.714286e-02,-2.580532e-02,4.195000e-07
1.738095e-02,-2.610660e-02,4.316720e-07
1.761905e-02,-2.640165e-02,4.439789e-07
1.785714e-02,-2.669052e-02,4.564182e-07
1.809524e-02,-2.697333e-02,4.689875e-07
1.833333e-02,-2.725018e-02,4.816846e-07
1.857143e-02,-2.752118e-02,4.945070e-07
1.880952e-02,-2.778647e-02,5.074528e-07
1.904762e-02,-2.804620e-02,5.205197e-07
1.928571e-02,-2.830051e-02,5.337057e-07
1.952381e-02,-2.854955e-02,5.470088e-07
1.976190e-02,-2.879349e-02,5.604270e-07
2.000000e-02,-2.903249e-02,5.739585e-07
2.023810e-02,-2.926671e-02,5.876014e-07
2.047619e-02,-2.949633e-02,6.013539e-07
2.071429e-02,-2.972150e-02,6.152145e-07
2.095238e-02,-2.994239e-02,6.291813e-07
2.119048e-02,-3.015914e-02,6.432527e-07
2.142857e-02,-3.037191e-02,6.574273e-07
2.166667e-02,-3.058084e-02,6.717034e-07
2.190476e-02,-3.078606e-02,6.860797e-07
2.214286e-02,-3.098769e-02,7.005545e-07
2.238095e-02,-3.118583e-02,7.151266e-07
2.261905e-02,-3.138060e-02,7.297946e-07
2.285714e-02,-3.157207e-02,7.445571e-07
2.309524e-02,-3.176032e-02,7.594128e-07
2.333333e-02,-3.194541e-02,7.743604e-07
2.357143e-02,-3.212738e-02,7.893987e-07
2.380952e-02,-3.230626e-02,8.045264e-07
2.404762e-02,-3.248206e-02,8.197423e-07
2.428571e-02,-3.265480e-02,8.350452e-07
2.452381e-02,-3.282447e-02,8.504340e-07
2.476190e-02,-3.299104e-02,8.659074e-07
2.500000e-02,-3.315447e-02,8.814643e-07
2.523810e-02,-3.331473e-02,8.971036e-07
2.547619e-02,-3.347176e-02,9.128241e-07
2.571429e-02,-3.362550e-02,9.286248e-07
2.595238e-02,-3.377587e-02,9.445046e-07
2.619048e-02,-3.392281e-02,9.604623e-07
2.642857e-02,-3.406622e-02,9.764969e-07
2.666667e-02,-3.420602e-02,9.926072e-07
2.690476e-02,-3.434214e-02,1.008792e-06
2.714286e-02,-3.447447e-02,1.025051e-06
2.738095e-02,-3.460293e-02,1.041382e-06
2.761905e-02,-3.472744e-02,1.057785e-06
2.785714e-02,-3.484792e-02,1.074259e-06
2.809524e-02,-3.496429e-02,1.090802e-06
2.833333e-02,-3.507649e-02,1.107413e-06
