time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
8.333333e-04,-5.287889e-04,1.915786e-09
1.666667e-03,-1.307026e-03,5.431881e-09
2.500000e-03,-2.283717e-03,1.066918e-08
3.333333e-03,-3.415338e-03,1.773087e-08
4.166667e-03,-4.664836e-03,2.670852e-08
5.000000e-03,-6.000677e-03,3.768624e-08
5.833333e-03,-7.396061e-03,5.074088e-08
6.666667e-03,-8.828296e-03,6.593888e-08
7.500000e-03,-1.027826e-02,8.333166e-08
8.333333e-03,-1.172996e-02,1.029514e-07
9.166667e-03,-1.317011e-02,1.248085e-07
1.000000e-02,-1.458781e-02,1.488916e-07
1.083333e-02,-1.597425e-02,1.751692e-07
1.166667e-02,-1.732240e-02,2.035924e-07
1.250000e-02,-1.862681e-02,2.340990e-07
1.333333e-02,-1.988334e-02,2.666167e-07
1.416667e-02,-2.108906e-02,3.010664e-07
1.500000e-02,-2.224198e-02,3.373655e-07
1.583333e-02,-2.334095e-02,3.754299e-07
1.666667e-02,-2.438554e-02,4.151759e-07
1.750000e-02,-2.537586e-02,4.565218e-07
1.833333e-02,-2.631251e-02,4.993887e-07
1.916667e-02,-2.719648e-02,5.437012e-07
2.000000e-02,-2.802902e-02,5.893879e-07
2.083333e-02,-2.881165e-02,6.363819e-07
2.166667e-02,-2.954602e-02,6.846203e-07
2.250000e-02,-3.023389e-02,7.340451e-07
2.333333e-02,-3.087711e-02,7.846021e-07
2.416667e-02,-3.147752e-02,8.362415e-07
2.500000e-02,-3.203700e-02,8.889173e-07
2.583333e-02,-3.255735e-02,9.425874e-07
2.666667e-02,-3.304034e-02,9.972130e-07
2.750000e-02,-3.348768e-02,1.052758e-06
2.833333e-02,-3.390098e-02,1.109190e-06
2.916667e-02,-3.428178e-02,1.166479e-06
3.000000e-02,-3.463149e-02,1.224597e-06
3.083333e-02,-3.495146e-02,1.283518e-06
3.166667e-02,-3.524292e-02,1.343218e-06
3.250000e-02,-3.550701e-02,1.403673e-06
3.333333e-02,-3.574477e-02,1.464864e-06
3.416667e-02,-3.595718e-02,1.526770e-06
3.500000e-02,-3.614512e-02,1.589371e-06
3.583333e-02,-3.630939e-02,1.652649e-06
3.666667e-02,-3.645073e-02,1.716586e-06
3.750000e-02,-3.656986e-02,1.781163e-06
3.833333e-02,-3.666740e-02,1.846364e-06
3.916667e-02,-3.674398e-02,1.912171e-06
4.000000e-02,-3.680018e-02,1.978565e-06
4.083333e-02,-3.683657e-02,2.045531e-06
4.166667e-02,-3.685371e-02,2.113050e-06
4.250000e-02,-3.685216e-02,2.181105e-06
4.333333e-02,-3.683249e-02,2.249678e-06
4.416667e-02,-3.679528e-02,2.318751e-06
4.500000e-02,-3.674113e-02,2.388305e-06
4.583333e-02,-3.667067e-02,2.458324e-06
4.666667e-02,-3.658457e-02,2.528787e-06
4.750000e-02,-3.648353e-02,2.599678e-06
4.833333e-02,-3.636827e-02,2.670977e-06
4.916667e-02,-3.623958e-02,2.742668e-06
5.000000e-02,-3.609827e-02,2.814731e-06
5.083333e-02,-3.594520e-02,2.887149e-06
5.166667e-02,-3.578127e-02,2.959905e-06
5.250000e-02,-3.560742e-02,3.032983e-06
5.333333e-02,-3.542463e-02,3.106366e-06
5.416667e-02,-3.523390e-02,3.180038e-06
5.500000e-02,-3.503630e-02,3.253986e-06
5.583333e-02,-3.483287e-02,3.328194e-06
5.666667e-02,-3.462471e-02,3.402651e-06
5.750000e-02,-3.441292e-02,3.477344e-06
5.833333e-02,-3.419862e-02,3.552262e-06
5.916667e-02,-3.398293e-02,3.627397e-06
6.000000e-02,-3.376695e-02,3.702739e-06
6.083333e-02,-3.355179e-02,3.778282e-06
6.166667e-02,-3.333852e-02,3.854019e-06
6.250000e-02,-3.312820e-02,3.929948e-06
6.333333e-02,-3.292185e-02,4.006063e-06
6.416667e-02,-3.272045e-02,4.082365e-06
6.500000e-02,-3.252491e-02,4.158852e-06
6.583333e-02,-3.233612e-02,4.235527e-06
6.666667e-02,-3.215487e-02,4.312390e-06
6.750000e-02,-3.198189e-02,4.389445e-06
6.833333e-02,-3.181785e-02,4.466698e-06
6.916667e-02,-3.166332e-02,4.544153e-06
7.000000e-02,-3.151878e-02,4.621817e-06
7.083333e-02,-3.138463e-02,4.699697e-06
7.166667e-02,-3.126116e-02,4.777802e-06
7.250000e-02,-3.114857e-02,4.856139e-06
7.333333e-02,-3.104697e-02,4.934717e-06
7.416667e-02,-3.095636e-02,5.013544e-06
7.500000e-02,-3.087663e-02,5.092629e-06
7.583333e-02,-3.080758e-02,5.171981e-06
7.666667e-02,-3.074893e-02,5.251607e-06
7.750000e-02,-3.070027e-02,5.331514e-06
7.833333e-02,-3.066113e-02,5.411709e-06
7.916667e-02,-3.063095e-02,5.492196e-06
8.000000e-02,-3.060910e-02,5.572980e-06
8.083333e-02,-3.059485e-02,5.654062e-06
8.166667e-02,-3.058743e-02,5.735445e-06
8.250000e-02,-3.058603e-02,5.817126e-06
8.333333e-02,-3.058976e-02,5.899105e-06
8.416667e-02,-3.059772e-02,5.981375e-06
8.500000e-02,-3.060897e-02,6.063930e-06
8.583333e-02,-3.062258e-02,6.146762e-06
8.666667e-02,-3.063757e-02,6.229859e-06
8.750000e-02,-3.065302e-02,6.313210e-06
8.833333e-02,-3.066797e-02,6.396798e-06
8.916667e-02,-3.068153e-02,6.480606e-06
9.000000e-02,-3.069283e-02,6.564616e-06
9.083333e-02,-3.070103e-02,6.648805e-06
9.166667e-02,-3.070537e-02,6.733152e-06
9.250000e-02,-3.070513e-02,6.817630e-06
9.333333e-02,-3.069967e-02,6.902215e-06
9.416667e-02,-3.068842e-02,6.986877e-06
9.500000e-02,-3.067089e-02,7.071589e-06
9.583333e-02,-3.064669e-02,7.156320e-06
9.666667e-02,-3.061550e-02,7.241038e-06
9.750000e-02,-3.057709e-02,7.325713e-06
9.833333e-02,-3.053135e-02,7.410312e-06
9.916667e-02,-3.047823e-02,7.494803e-06
1.000000e-01,-3.041781e-02,7.579154e-06
1.008333e-01,-3.035023e-02,7.663332e-06
1.016667e-01,-3.027574e-02,7.747304e-06
1.025000e-01,-3.019467e-02,7.831041e-06
1.033333e-01,-3.010745e-02,7.914510e-06
1.041667e-01,-3.001455e-02,7.997682e-06
1.050000e-01,-2.991656e-02,8.080527e-06
1.058333e-01,-2.981411e-02,8.163019e-06
1.066667e-01,-2.970789e-02,8.245131e-06
1.075000e-01,-2.959864e-02,8.326836e-06
1.083333e-01,-2.948717e-02,8.408112e-06
1.091667e-01,-2.937428e-02,8.488936e-06
1.100000e-01,-2.926085e-02,8.569287e-06
1.108333e-01,-2.914772e-02,8.649147e-06
1.116667e-01,-2.903579e-02,8.728496e-06
1.125000e-01,-2.892592e-02,8.807320e-06
1.133333e-01,-2.881898e-02,8.885603e-06
1.141667e-01,-2.871581e-02,8.963332e-06
1.150000e-01,-2.861723e-02,9.040495e-06
1.158333e-01,-2.852400e-02,9.117082e-06
1.166667e-01,-2.843686e-02,9.193081e-06
1.175000e-01,-2.835648e-02,9.268486e-06
1.183333e-01,-2.828346e-02,9.343287e-06
1.191667e-01,-2.821834e-02,9.417476e-06
1.200000e-01,-2.816160e-02,9.491048e-06
1.208333e-01,-2.811359e-02,9.563994e-06
1.216667e-01,-2.807464e-02,9.636308e-06
1.225000e-01,-2.804492e-02,9.707982e-06
1.233333e-01,-2.802457e-02,9.779008e-06
1.241667e-01,-2.801361e-02,9.849378e-06
1.250000e-01,-2.801194e-02,9.919081e-06
1.258333e-01,-2.801942e-02,9.988106e-06
1.266667e-01,-2.803578e-02,1.005644e-05
1.275000e-01,-2.806066e-02,1.012407e-05
1.283333e-01,-2.809364e-02,1.019098e-05
1.291667e-01,-2.813420e-02,1.025716e-05
1.300000e-01,-2.818175e-02,1.032257e-05
1.308333e-01,-2.823563e-02,1.038721e-05
1.316667e-01,-2.829512e-02,1.045103e-05
1.325000e-01,-2.835945e-02,1.051403e-05
1.333333e-01,-2.842780e-02,1.057616e-05
1.341667e-01,-2.849931e-02,1.063739e-05
1.350000e-01,-2.857311e-02,1.069770e-05
1.358333e-01,-2.864831e-02,1.075703e-05
1.366667e-01,-2.872401e-02,1.081536e-05
1.375000e-01,-2.879930e-02,1.087263e-05
1.383333e-01,-2.887332e-02,1.092882e-05
1.391667e-01,-2.894520e-02,1.098386e-05
1.400000e-01,-2.901413e-02,1.103771e-05
1.408333e-01,-2.907933e-02,1.109032e-05
1.416667e-01,-2.914006e-02,1.114164e-05
1.425000e-01,-2.919566e-02,1.119162e-05
1.433333e-01,-2.924553e-02,1.124021e-05
1.441667e-01,-2.928914e-02,1.128734e-05
1.450000e-01,-2.932603e-02,1.133298e-05
1.458333e-01,-2.935584e-02,1.137705e-05
1.466667e-01,-2.937829e-02,1.141951e-05
1.475000e-01,-2.939318e-02,1.146031e-05
1.483333e-01,-2.940041e-02,1.149938e-05
1.491667e-01,-2.939996e-02,1.153668e-05
1.500000e-01,-2.939192e-02,1.157215e-05
1.508333e-01,-2.937645e-02,1.160574e-05
1.516667e-01,-2.935382e-02,1.163740e-05
1.525000e-01,-2.932435e-02,1.166708e-05
1.533333e-01,-2.928848e-02,1.169474e-05
1.541667e-01,-2.924670e-02,1.172031e-05
1.550000e-01,-2.919957e-02,1.174377e-05
1.558333e-01,-2.914773e-02,1.176506e-05
1.566667e-01,-2.909186e-02,1.178413e-05
1.575000e-01,-2.903269e-02,1.180096e-05
1.583333e-01,-2.897100e-02,1.181548e-05
1.591667e-01,-2.890761e-02,1.182767e-05
1.600000e-01,-2.884334e-02,1.183749e-05
1.608333e-01,-2.877903e-02,1.184488e-05
1.616667e-01,-2.871554e-02,1.184982e-05
1.625000e-01,-2.865372e-02,1.185227e-05
1.633333e-01,-2.859440e-02,1.185219e-05
1.641667e-01,-2.853838e-02,1.184954e-05
1.650000e-01,-2.848646e-02,1.184428e-05
1.658333e-01,-2.843935e-02,1.183637e-05
1.666667e-01,-2.839776e-02,1.182577e-05
1.675000e-01,-2.836231e-02,1.181245e-05
1.683333e-01,-2.833357e-02,1.179636e-05
1.691667e-01,-2.831203e-02,1.177746e-05
1.700000e-01,-2.829810e-02,1.175571e-05
1.708333e-01,-2.829214e-02,1.173106e-05
1.716667e-01,-2.829437e-02,1.170347e-05
1.725000e-01,-2.830496e-02,1.167289e-05
1.733333e-01,-2.832397e-02,1.163928e-05
1.741667e-01,-2.835138e-02,1.160257e-05
1.750000e-01,-2.838705e-02,1.156273e-05
1.758333e-01,-2.843078e-02,1.151969e-05
1.766667e-01,-2.848225e-02,1.147340e-05
1.775000e-01,-2.854107e-02,1.142380e-05
1.783333e-01,-2.860676e-02,1.137084e-05
1.791667e-01,-2.867874e-02,1.131446e-05
1.800000e-01,-2.875640e-02,1.125460e-05
1.808333e-01,-2.883902e-02,1.119119e-05
1.816667e-01,-2.892584e-02,1.112418e-05
1.825000e-01,-2.901606e-02,1.105349e-05
1.833333e-01,-2.910882e-02,1.097908e-05
1.841667e-01,-2.920322e-02,1.090087e-05
1.850000e-01,-2.929838e-02,1.081880e-05
1.858333e-01,-2.939335e-02,1.073281e-05
1.866667e-01,-2.948722e-02,1.064284e-05
1.875000e-01,-2.957908e-02,1.054883e-05
1.883333e-01,-2.966802e-02,1.045072e-05
1.891667e-01,-2.975318e-02,1.034845e-05
1.900000e-01,-2.983372e-02,1.024197e-05
