time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
8.333333e-04,-2.055560e-03,7.445506e-09
1.666667e-03,-4.021832e-03,1.726886e-08
2.500000e-03,-5.902828e-03,2.927053e-08
3.333333e-03,-7.690171e-03,4.334229e-08
4.166667e-03,-9.374338e-03,5.941667e-08
5.000000e-03,-1.094756e-02,7.744843e-08
5.833333e-03,-1.240464e-02,9.739755e-08
6.666667e-03,-1.374307e-02,1.192121e-07
7.500000e-03,-1.496289e-02,1.428155e-07
8.333333e-03,-1.606644e-02,1.681024e-07
9.166667e-03,-1.705805e-02,1.949415e-07
1.000000e-02,-1.794376e-02,2.231840e-07
1.083333e-02,-1.873101e-02,2.526749e-07
1.166667e-02,-1.942838e-02,2.832618e-07
1.250000e-02,-2.004528e-02,3.148036e-07
1.333333e-02,-2.059178e-02,3.471750e-07
1.416667e-02,-2.107834e-02,3.802702e-07
1.500000e-02,-2.151560e-02,4.140039e-07
1.583333e-02,-2.191421e-02,4.483117e-07
1.666667e-02,-2.228466e-02,4.831494e-07
1.750000e-02,-2.263710e-02,5.184924e-07
1.833333e-02,-2.298118e-02,5.543339e-07
1.916667e-02,-2.332599e-02,5.906841e-07
2.000000e-02,-2.367984e-02,6.275687e-07
2.083333e-02,-2.405025e-02,6.650272e-07
2.166667e-02,-2.444379e-02,7.031115e-07
2.250000e-02,-2.486603e-02,7.418846e-07
2.333333e-02,-2.532149e-02,7.814186e-07
2.416667e-02,-2.581355e-02,8.217934e-07
2.500000e-02,-2.634448e-02,8.630947e-07
2.583333e-02,-2.691538e-02,9.054124e-07
2.666667e-02,-2.752622e-02,9.488389e-07
2.750000e-02,-2.817581e-02,9.934669e-07
2.833333e-02,-2.886191e-02,1.039388e-06
2.916667e-02,-2.958125e-02,1.086692e-06
3.000000e-02,-3.032961e-02,1.135461e-06
3.083333e-02,-3.110189e-02,1.185773e-06
3.166667e-02,-3.189226e-02,1.237699e-06
3.250000e-02,-3.269425e-02,1.291298e-06
3.333333e-02,-3.350086e-02,1.346619e-06
3.416667e-02,-3.430472e-02,1.403702e-06
3.500000e-02,-3.509819e-02,1.462571e-06
3.583333e-02,-3.587353e-02,1.523239e-06
3.666667e-02,-3.662302e-02,1.585705e-06
3.750000e-02,-3.733907e-02,1.649955e-06
3.833333e-02,-3.801437e-02,1.715961e-06
3.916667e-02,-3.864197e-02,1.783682e-06
4.000000e-02,-3.921544e-02,1.853064e-06
4.083333e-02,-3.972886e-02,1.924042e-06
4.166667e-02,-4.017699e-02,1.996539e-06
4.250000e-02,-4.055528e-02,2.070469e-06
4.333333e-02,-4.085993e-02,2.145735e-06
4.416667e-02,-4.108791e-02,2.222235e-06
4.500000e-02,-4.123700e-02,2.299859e-06
4.583333e-02,-4.130578e-02,2.378492e-06
4.666667e-02,-4.129364e-02,2.458016e-06
4.750000e-02,-4.120076e-02,2.538308e-06
4.833333e-02,-4.102808e-02,2.619246e-06
4.916667e-02,-4.077728e-02,2.700707e-06
5.000000e-02,-4.045077e-02,2.782569e-06
5.083333e-02,-4.005161e-02,2.864709e-06
5.166667e-02,-3.958350e-02,2.947012e-06
5.250000e-02,-3.905073e-02,3.029361e-06
