time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
4.166667e-04,-1.471727e-04,4.330260e-10
8.333333e-04,-3.760641e-04,1.212314e-09
1.250000e-03,-6.776044e-04,2.360540e-09
1.666667e-03,-1.043634e-03,3.897199e-09
2.083333e-03,-1.466789e-03,5.839135e-09
2.500000e-03,-1.940390e-03,8.201074e-09
2.916667e-03,-2.458359e-03,1.099607e-08
3.333333e-03,-3.015158e-03,1.423591e-08
3.750000e-03,-3.605730e-03,1.793155e-08
4.166667e-03,-4.225467e-03,2.209349e-08
4.583333e-03,-4.870165e-03,2.673214e-08
5.000000e-03,-5.535996e-03,3.185809e-08
5.416667e-03,-6.219477e-03,3.748222e-08
5.833333e-03,-6.917448e-03,4.361566e-08
6.250000e-03,-7.627044e-03,5.026962e-08
6.666667e-03,-8.345673e-03,5.745507e-08
7.083333e-03,-9.070998e-03,6.518244e-08
7.500000e-03,-9.800912e-03,7.346123e-08
7.916667e-03,-1.053352e-02,8.229975e-08
8.333333e-03,-1.126714e-02,9.170488e-08
8.750000e-03,-1.200024e-02,1.016819e-07
9.166667e-03,-1.273146e-02,1.122343e-07
9.583333e-03,-1.345961e-02,1.233642e-07
1.000000e-02,-1.418361e-02,1.350718e-07
1.041667e-02,-1.490250e-02,1.473560e-07
1.083333e-02,-1.561542e-02,1.602141e-07
1.125000e-02,-1.632163e-02,1.736423e-07
1.166667e-02,-1.702045e-02,1.876359e-07
1.208333e-02,-1.771126e-02,2.021889e-07
1.250000e-02,-1.839354e-02,2.172947e-07
1.291667e-02,-1.906679e-02,2.329460e-07
1.333333e-02,-1.973056e-02,2.491349e-07
1.375000e-02,-2.038445e-02,2.658532e-07
1.416667e-02,-2.102809e-02,2.830921e-07
1.458333e-02,-2.166111e-02,3.008426e-07
1.500000e-02,-2.228319e-02,3.190957e-07
1.541667e-02,-2.289402e-02,3.378417e-07
1.583333e-02,-2.349329e-02,3.570713e-07
1.625000e-02,-2.408070e-02,3.767748e-07
1.666667e-02,-2.465599e-02,3.969425e-07
1.708333e-02,-2.521886e-02,4.175647e-07
1.750000e-02,-2.576904e-02,4.386316e-07
1.791667e-02,-2.630627e-02,4.601334e-07
1.833333e-02,-2.683029e-02,4.820602e-07
1.875000e-02,-2.734084e-02,5.044023e-07
1.916667e-02,-2.783768e-02,5.271499e-07
1.958333e-02,-2.832056e-02,5.502931e-07
2.000000e-02,-2.878926e-02,5.738221e-07
2.041667e-02,-2.924356e-02,5.977272e-07
2.083333e-02,-2.968326e-02,6.219986e-07
2.125000e-02,-3.010818e-02,6.466265e-07
2.166667e-02,-3.051816e-02,6.716013e-07
2.208333e-02,-3.091305e-02,6.969133e-07
2.250000e-02,-3.129274e-02,7.225529e-07
2.291667e-02,-3.165713e-02,7.485103e-07
2.333333e-02,-3.200617e-02,7.747762e-07
2.375000e-02,-3.233982e-02,8.013410e-07
2.416667e-02,-3.265809e-02,8.281953e-07
2.458333e-02,-3.296102e-02,8.553298e-07
2.500000e-02,-3.324866e-02,8.827353e-07
2.541667e-02,-3.352115e-02,9.104026e-07
2.583333e-02,-3.377861e-02,9.383227e-07
2.625000e-02,-3.402125e-02,9.664868e-07
2.666667e-02,-3.424928e-02,9.948861e-07
2.708333e-02,-3.446296e-02,1.023512e-06
2.750000e-02,-3.466260e-02,1.052356e-06
2.791667e-02,-3.484854e-02,1.081411e-06
