time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
1.666667e-03,-3.451354e-03,1.703910e-08
3.333333e-03,-6.859578e-03,4.308051e-08
5.000000e-03,-1.014789e-02,7.810746e-08
6.666667e-03,-1.324624e-02,1.220803e-07
8.333333e-03,-1.610599e-02,1.747209e-07
1.000000e-02,-1.869867e-02,2.354775e-07
1.166667e-02,-2.101215e-02,3.035965e-07
1.333333e-02,-2.304677e-02,3.782313e-07
1.500000e-02,-2.481195e-02,4.585366e-07
1.666667e-02,-2.632344e-02,5.437293e-07
1.833333e-02,-2.760108e-02,6.331172e-07
2.000000e-02,-2.866715e-02,7.261080e-07
2.166667e-02,-2.954499e-02,8.222065e-07
2.333333e-02,-3.025805e-02,9.210070e-07
2.500000e-02,-3.082917e-02,1.022184e-06
2.666667e-02,-3.128009e-02,1.125483e-06
2.833333e-02,-3.163109e-02,1.230711e-06
3.000000e-02,-3.190077e-02,1.337729e-06
3.166667e-02,-3.210597e-02,1.446444e-06
3.333333e-02,-3.226165e-02,1.556805e-06
3.500000e-02,-3.238096e-02,1.668791e-06
3.666667e-02,-3.247523e-02,1.782413e-06
3.833333e-02,-3.255406e-02,1.897703e-06
4.000000e-02,-3.262540e-02,2.014713e-06
4.166667e-02,-3.269563e-02,2.133509e-06
4.333333e-02,-3.276969e-02,2.254166e-06
4.500000e-02,-3.285116e-02,2.376769e-06
4.666667e-02,-3.294240e-02,2.501403e-06
4.833333e-02,-3.304466e-02,2.628156e-06
5.000000e-02,-3.315816e-02,2.757111e-06
5.166667e-02,-3.328229e-02,2.888346e-06
5.333333e-02,-3.341564e-02,3.021930e-06
5.500000e-02,-3.355620e-02,3.157920e-06
5.666667e-02,-3.370139e-02,3.296363e-06
5.833333e-02,-3.384826e-02,3.437287e-06
6.000000e-02,-3.399356e-02,3.580707e-06
6.166667e-02,-3.413383e-02,3.726617e-06
6.333333e-02,-3.426554e-02,3.874994e-06
6.500000e-02,-3.438516e-02,4.025794e-06
6.666667e-02,-3.448926e-02,4.178956e-06
6.833333e-02,-3.457455e-02,4.334396e-06
7.000000e-02,-3.463800e-02,4.492012e-06
7.166667e-02,-3.467686e-02,4.651684e-06
7.333333e-02,-3.468870e-02,4.813274e-06
7.500000e-02,-3.467147e-02,4.976627e-06
7.666667e-02,-3.462352e-02,5.141573e-06
7.833333e-02,-3.454359e-02,5.307928e-06
8.000000e-02,-3.443083e-02,5.475499e-06
8.166667e-02,-3.428482e-02,5.644080e-06
8.333333e-02,-3.410553e-02,5.813459e-06
8.500000e-02,-3.389333e-02,5.983418e-06
8.666667e-02,-3.364894e-02,6.153734e-06
8.833333e-02,-3.337347e-02,6.324182e-06
9.000000e-02,-3.306832e-02,6.494539e-06
9.166667e-02,-3.273523e-02,6.664582e-06
9.333333e-02,-3.237620e-02,6.834092e-06
9.500000e-02,-3.199349e-02,7.002853e-06
9.666667e-02,-3.158963e-02,7.170660e-06
9.833333e-02,-3.116733e-02,7.337311e-06
