time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
2.380952e-04,-1.970106e-04,5.157718e-10
4.761905e-04,-4.098135e-04,1.163806e-09
7.142857e-04,-6.367862e-04,1.936307e-09
9.523810e-04,-8.758574e-04,2.828421e-09
1.190476e-03,-1.124935e-03,3.836229e-09
1.428571e-03,-1.382042e-03,4.956212e-09
1.666667e-03,-1.645369e-03,6.185088e-09
1.904762e-03,-1.913301e-03,7.519787e-09
2.142857e-03,-2.184433e-03,8.957469e-09
2.380952e-03,-2.457569e-03,1.049557e-08
2.619048e-03,-2.731727e-03,1.213184e-08
2.857143e-03,-3.006138e-03,1.386441e-08
3.095238e-03,-3.280239e-03,1.569185e-08
3.333333e-03,-3.553666e-03,1.761320e-08
3.571429e-03,-3.826248e-03,1.962809e-08
3.809524e-03,-4.097993e-03,2.173677e-08
4.047619e-03,-4.369081e-03,2.394021e-08
4.285714e-03,-4.639844e-03,2.624012e-08
4.523810e-03,-4.910759e-03,2.863905e-08
4.761905e-03,-5.182427e-03,3.114039e-08
5.000000e-03,-5.455556e-03,3.374834e-08
5.238095e-03,-5.730949e-03,3.646792e-08
5.476190e-03,-6.009481e-03,3.930491e-08
5.714286e-03,-6.292083e-03,4.226572e-08
5.952381e-03,-6.579721e-03,4.535735e-08
6.190476e-03,-6.873381e-03,4.858723e-08
6.428571e-03,-7.174049e-03,5.196312e-08
6.666667e-03,-7.482690e-03,5.549301e-08
6.904762e-03,-7.800234e-03,5.918497e-08
7.142857e-03,-8.127559e-03,6.304708e-08
7.380952e-03,-8.465472e-03,6.708729e-08
7.619048e-03,-8.814696e-03,7.131339e-08
7.857143e-03,-9.175859e-03,7.573288e-08
8.095238e-03,-9.549475e-03,8.035296e-08
8.333333e-03,-9.935941e-03,8.518041e-08
8.571429e-03,-1.033552e-02,9.022158e-08
8.809524e-03,-1.074835e-02,9.548236e-08
9.047619e-03,-1.117440e-02,1.009681e-07
9.285714e-03,-1.161353e-02,1.066836e-07
9.523810e-03,-1.206543e-02,1.126330e-07
9.761905e-03,-1.252964e-02,1.188201e-07
1.000000e-02,-1.300557e-02,1.252478e-07
1.023810e-02,-1.349247e-02,1.319184e-07
1.047619e-02,-1.398949e-02,1.388337e-07
1.071429e-02,-1.449561e-02,1.459948e-07
1.095238e-02,-1.500972e-02,1.534020e-07
1.119048e-02,-1.553061e-02,1.610552e-07
1.142857e-02,-1.605695e-02,1.689534e-07
1.166667e-02,-1.658735e-02,1.770950e-07
1.190476e-02,-1.712035e-02,1.854780e-07
1.214286e-02,-1.765442e-02,1.940996e-07
1.238095e-02,-1.818803e-02,2.029563e-07
1.261905e-02,-1.871959e-02,2.120444e-07
1.285714e-02,-1.924753e-02,2.213594e-07
1.309524e-02,-1.977030e-02,2.308964e-07
1.333333e-02,-2.028635e-02,2.406501e-07
1.357143e-02,-2.079421e-02,2.506147e-07
1.380952e-02,-2.129244e-02,2.607842e-07
1.404762e-02,-2.177968e-02,2.711522e-07
1.428571e-02,-2.225467e-02,2.817122e-07
1.452381e-02,-2.271624e-02,2.924572e-07
1.476190e-02,-2.316333e-02,3.033805e-07
1.500000e-02,-2.359502e-02,3.144750e-07
