time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
2.777778e-04,-1.336953e-04,3.601225e-10
5.555556e-04,-3.002672e-04,8.783067e-10
8.333333e-04,-4.968787e-04,1.556246e-09
1.111111e-03,-7.206518e-04,2.396406e-09
1.388889e-03,-9.688579e-04,3.401136e-09
1.666667e-03,-1.238961e-03,4.572518e-09
1.944444e-03,-1.528628e-03,5.912366e-09
2.222222e-03,-1.835726e-03,7.422277e-09
2.500000e-03,-2.158318e-03,9.103689e-09
2.777778e-03,-2.494658e-03,1.095794e-08
3.055556e-03,-2.843186e-03,1.298635e-08
3.333333e-03,-3.202513e-03,1.519028e-08
3.611111e-03,-3.571423e-03,1.757120e-08
3.888889e-03,-3.948859e-03,2.013084e-08
4.166667e-03,-4.333911e-03,2.287122e-08
4.444444e-03,-4.725816e-03,2.579479e-08
4.722222e-03,-5.123937e-03,2.890445e-08
5.000000e-03,-5.527763e-03,3.220362e-08
5.277778e-03,-5.936888e-03,3.569628e-08
5.555556e-03,-6.351008e-03,3.938688e-08
5.833333e-03,-6.769907e-03,4.328035e-08
6.111111e-03,-7.193444e-03,4.738199e-08
6.388889e-03,-7.621543e-03,5.169740e-08
6.666667e-03,-8.054179e-03,5.623236e-08
6.944444e-03,-8.491372e-03,6.099274e-08
7.222222e-03,-8.933170e-03,6.598438e-08
7.500000e-03,-9.379640e-03,7.121306e-08
7.777778e-03,-9.830857e-03,7.668433e-08
8.055556e-03,-1.028689e-02,8.240355e-08
8.333333e-03,-1.074782e-02,8.837575e-08
8.611111e-03,-1.121366e-02,9.460564e-08
8.888889e-03,-1.168445e-02,1.010976e-07
9.166667e-03,-1.216016e-02,1.078555e-07
9.444444e-03,-1.264071e-02,1.148829e-07
9.722222e-03,-1.312601e-02,1.221830e-07
1.000000e-02,-1.361588e-02,1.297584e-07
1.027778e-02,-1.411011e-02,1.376115e-07
1.055556e-02,-1.460840e-02,1.457439e-07
1.083333e-02,-1.511043e-02,1.541572e-07
1.111111e-02,-1.561577e-02,1.628522e-07
1.138889e-02,-1.612398e-02,1.718295e-07
1.166667e-02,-1.663453e-02,1.810891e-07
1.194444e-02,-1.714684e-02,1.906306e-07
1.222222e-02,-1.766027e-02,2.004533e-07
1.250000e-02,-1.817413e-02,2.105558e-07
1.277778e-02,-1.868771e-02,2.209366e-07
