time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
2.777778e-04,-6.813206e-05,1.835233e-10
5.555556e-04,-1.762107e-04,5.100778e-10
8.333333e-04,-3.210396e-04,9.878848e-10
1.111111e-03,-4.997019e-04,1.624123e-09
1.388889e-03,-7.095222e-04,2.425111e-09
1.666667e-03,-9.480324e-04,3.396484e-09
1.944444e-03,-1.212946e-03,4.543320e-09
2.222222e-03,-1.502139e-03,5.870239e-09
2.500000e-03,-1.813635e-03,7.381476e-09
2.777778e-03,-2.145594e-03,9.080940e-09
3.055556e-03,-2.496302e-03,1.097227e-08
3.333333e-03,-2.864163e-03,1.305889e-08
3.611111e-03,-3.247691e-03,1.534405e-08
3.888889e-03,-3.645505e-03,1.783093e-08
4.166667e-03,-4.056317e-03,2.052266e-08
4.444444e-03,-4.478935e-03,2.342244e-08
4.722222e-03,-4.912248e-03,2.653355e-08
5.000000e-03,-5.355228e-03,2.985944e-08
5.277778e-03,-5.806920e-03,3.340377e-08
5.555556e-03,-6.266437e-03,3.717036e-08
5.833333e-03,-6.732960e-03,4.116326e-08
6.111111e-03,-7.205724e-03,4.538662e-08
6.388889e-03,-7.684022e-03,4.984472e-08
6.666667e-03,-8.167197e-03,5.454186e-08
6.944444e-03,-8.654633e-03,5.948227e-08
7.222222e-03,-9.145758e-03,6.467007e-08
7.500000e-03,-9.640036e-03,7.010919e-08
7.777778e-03,-1.013696e-02,7.580330e-08
8.055556e-03,-1.063606e-02,8.175576e-08
8.333333e-03,-1.113688e-02,8.796957e-08
8.611111e-03,-1.163899e-02,9.444734e-08
8.888889e-03,-1.214198e-02,1.011913e-07
9.166667e-03,-1.264545e-02,1.082032e-07
9.444444e-03,-1.314902e-02,1.154844e-07
9.722222e-03,-1.365231e-02,1.230359e-07
1.000000e-02,-1.415496e-02,1.308582e-07
1.027778e-02,-1.465661e-02,1.389514e-07
1.055556e-02,-1.515690e-02,1.473153e-07
1.083333e-02,-1.565548e-02,1.559492e-07
1.111111e-02,-1.615200e-02,1.648521e-07
1.138889e-02,-1.664612e-02,1.740229e-07
1.166667e-02,-1.713748e-02,1.834597e-07
1.194444e-02,-1.762574e-02,1.931608e-07
1.222222e-02,-1.811055e-02,2.031240e-07
1.250000e-02,-1.859158e-02,2.133469e-07
1.277778e-02,-1.906849e-02,2.238268e-07
1.305556e-02,-1.954093e-02,2.345609e-07
1.333333e-02,-2.000857e-02,2.455460e-07
1.361111e-02,-2.047109e-02,2.567791e-07
1.388889e-02,-2.092816e-02,2.682567e-07
1.416667e-02,-2.137947e-02,2.799752e-07
1.444444e-02,-2.182472e-02,2.919310e-07
1.472222e-02,-2.226360e-02,3.041204e-07
1.500000e-02,-2.269584e-02,3.165394e-07
1.527778e-02,-2.312117e-02,3.291840e-07
1.555556e-02,-2.353933e-02,3.420503e-07
1.583333e-02,-2.395009e-02,3.551341e-07
1.611111e-02,-2.435323e-02,3.684312e-07
1.638889e-02,-2.474854e-02,3.819376e-07
1.666667e-02,-2.513585e-02,3.956489e-07
1.694444e-02,-2.551501e-02,4.095610e-07
1.722222e-02,-2.588586e-02,4.236697e-07
1.750000e-02,-2.624832e-02,4.379706e-07
1.777778e-02,-2.660228e-02,4.524597e-07
1.805556e-02,-2.694769e-02,4.671328e-07
1.833333e-02,-2.728451e-02,4.819857e-07
1.861111e-02,-2.761272e-02,4.970144e-07
1.888889e-02,-2.793234e-02,5.122148e-07
1.916667e-02,-2.824342e-02,5.275831e-07
1.944444e-02,-2.854599e-02,5.431152e-07
1.972222e-02,-2.884017e-02,5.588074e-07
2.000000e-02,-2.912604e-02,5.746559e-07
2.027778e-02,-2.940374e-02,5.906572e-07
2.055556e-02,-2.967342e-02,6.068076e-07
2.083333e-02,-2.993525e-02,6.231037e-07
2.111111e-02,-3.018941e-02,6.395421e-07
2.138889e-02,-3.043611e-02,6.561196e-07
2.166667e-02,-3.067554e-02,6.728330e-07
2.194444e-02,-3.090795e-02,6.896793e-07
2.222222e-02,-3.113357e-02,7.066554e-07
2.250000e-02,-3.135263e-02,7.237586e-07
2.277778e-02,-3.156540e-02,7.409862e-07
2.305556e-02,-3.177210e-02,7.583354e-07
2.333333e-02,-3.197301e-02,7.758038e-07
2.361111e-02,-3.216837e-02,7.933890e-07
2.388889e-02,-3.235842e-02,8.110886e-07
2.416667e-02,-3.254341e-02,8.289005e-07
2.444444e-02,-3.272357e-02,8.468225e-07
2.472222e-02,-3.289913e-02,8.648525e-07
2.500000e-02,-3.307030e-02,8.829888e-07
2.527778e-02,-3.323728e-02,9.012294e-07
2.555556e-02,-3.340025e-02,9.195727e-07
2.583333e-02,-3.355940e-02,9.380169e-07
2.611111e-02,-3.371486e-02,9.565605e-07
2.638889e-02,-3.386679e-02,9.752021e-07
2.666667e-02,-3.401529e-02,9.939402e-07
2.694444e-02,-3.416048e-02,1.012773e-06
2.722222e-02,-3.430242e-02,1.031701e-06
2.750000e-02,-3.444117e-02,1.050720e-06
2.777778e-02,-3.457680e-02,1.069832e-06
2.805556e-02,-3.470931e-02,1.089034e-06
2.833333e-02,-3.483871e-02,1.108325e-06
2.861111e-02,-3.496499e-02,1.127705e-06
2.888889e-02,-3.508812e-02,1.147172e-06
2.916667e-02,-3.520806e-02,1.166726e-06
2.944444e-02,-3.532476e-02,1.186365e-06
2.972222e-02,-3.543813e-02,1.206089e-06
3.000000e-02,-3.554811e-02,1.225898e-06
3.027778e-02,-3.565460e-02,1.245789e-06
3.055556e-02,-3.575750e-02,1.265762e-06
3.083333e-02,-3.585672e-02,1.285817e-06
3.111111e-02,-3.595214e-02,1.305953e-06
3.138889e-02,-3.604366e-02,1.326168e-06
3.166667e-02,-3.613117e-02,1.346463e-06
3.194444e-02,-3.621457e-02,1.366835e-06
3.222222e-02,-3.629375e-02,1.387285e-06
3.250000e-02,-3.636862e-02,1.407812e-06
3.277778e-02,-3.643910e-02,1.428413e-06
3.305556e-02,-3.650510e-02,1.449090e-06
3.333333e-02,-3.656657e-02,1.469840e-06
3.361111e-02,-3.662345e-02,1.490663e-06
3.388889e-02,-3.667571e-02,1.511557e-06
3.416667e-02,-3.672331e-02,1.532522e-06
3.444444e-02,-3.676626e-02,1.553556e-06
3.472222e-02,-3.680456e-02,1.574659e-06
3.500000e-02,-3.683825e-02,1.595829e-06
3.527778e-02,-3.686737e-02,1.617065e-06
3.555556e-02,-3.689198e-02,1.638366e-06
3.583333e-02,-3.691218e-02,1.659731e-06
