time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
1.666667e-03,-1.758616e-03,8.684048e-09
3.333333e-03,-4.093105e-03,2.491418e-08
5.000000e-03,-6.763380e-03,4.929521e-08
6.666667e-03,-9.589312e-03,8.224810e-08
8.333333e-03,-1.243889e-02,1.239536e-07
1.000000e-02,-1.521768e-02,1.743308e-07
1.166667e-02,-1.786046e-02,2.330642e-07
1.333333e-02,-2.032450e-02,2.996645e-07
1.500000e-02,-2.258430e-02,3.735377e-07
1.666667e-02,-2.462732e-02,4.540462e-07
1.833333e-02,-2.645066e-02,5.405535e-07
2.000000e-02,-2.805842e-02,6.324537e-07
2.166667e-02,-2.945957e-02,7.291887e-07
2.333333e-02,-3.066638e-02,8.302559e-07
2.500000e-02,-3.169313e-02,9.352107e-07
2.666667e-02,-3.255520e-02,1.043666e-06
2.833333e-02,-3.326830e-02,1.155287e-06
3.000000e-02,-3.384803e-02,1.269789e-06
3.166667e-02,-3.430942e-02,1.386932e-06
3.333333e-02,-3.466674e-02,1.506513e-06
3.500000e-02,-3.493330e-02,1.628366e-06
3.666667e-02,-3.512137e-02,1.752354e-06
3.833333e-02,-3.524214e-02,1.878365e-06
4.000000e-02,-3.530569e-02,2.006308e-06
4.166667e-02,-3.532104e-02,2.136112e-06
4.333333e-02,-3.529620e-02,2.267721e-06
4.500000e-02,-3.523818e-02,2.401088e-06
4.666667e-02,-3.515310e-02,2.536181e-06
4.833333e-02,-3.504624e-02,2.672970e-06
5.000000e-02,-3.492213e-02,2.811433e-06
5.166667e-02,-3.478457e-02,2.951551e-06
5.333333e-02,-3.463676e-02,3.093308e-06
5.500000e-02,-3.448133e-02,3.236687e-06
5.666667e-02,-3.432041e-02,3.381670e-06
5.833333e-02,-3.415570e-02,3.528237e-06
6.000000e-02,-3.398851e-02,3.676367e-06
6.166667e-02,-3.381984e-02,3.826033e-06
6.333333e-02,-3.365038e-02,3.977204e-06
6.500000e-02,-3.348060e-02,4.129845e-06
6.666667e-02,-3.331079e-02,4.283912e-06
6.833333e-02,-3.314105e-02,4.439359e-06
7.000000e-02,-3.297140e-02,4.596130e-06
7.166667e-02,-3.280172e-02,4.754165e-06
7.333333e-02,-3.263187e-02,4.913395e-06
7.500000e-02,-3.246165e-02,5.073746e-06
7.666667e-02,-3.229084e-02,5.235136e-06
7.833333e-02,-3.211924e-02,5.397476e-06
8.000000e-02,-3.194666e-02,5.560673e-06
8.166667e-02,-3.177293e-02,5.724624e-06
8.333333e-02,-3.159794e-02,5.889222e-06
8.500000e-02,-3.142165e-02,6.054356e-06
8.666667e-02,-3.124406e-02,6.219908e-06
8.833333e-02,-3.106524e-02,6.385755e-06
9.000000e-02,-3.088534e-02,6.551771e-06
9.166667e-02,-3.070460e-02,6.717825e-06
9.333333e-02,-3.052330e-02,6.883784e-06
9.500000e-02,-3.034183e-02,7.049510e-06
9.666667e-02,-3.016064e-02,7.214866e-06
9.833333e-02,-2.998024e-02,7.379708e-06
1.000000e-01,-2.980122e-02,7.543895e-06
1.016667e-01,-2.962423e-02,7.707282e-06
1.033333e-01,-2.944995e-02,7.869723e-06
1.050000e-01,-2.927914e-02,8.031071e-06
1.066667e-01,-2.911258e-02,8.191180e-06
1.083333e-01,-2.895108e-02,8.349900e-06
1.100000e-01,-2.879548e-02,8.507082e-06
1.116667e-01,-2.864662e-02,8.662576e-06
1.133333e-01,-2.850534e-02,8.816231e-06
1.150000e-01,-2.837248e-02,8.967893e-06
