time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
2.083333e-04,-1.523088e-04,3.898143e-10
4.166667e-04,-3.179310e-04,8.772319e-10
6.250000e-04,-4.955870e-04,1.456616e-09
8.333333e-04,-6.836862e-04,2.124401e-09
1.041667e-03,-8.806254e-04,2.877693e-09
1.250000e-03,-1.084885e-03,3.713895e-09
1.458333e-03,-1.295072e-03,4.630594e-09
1.666667e-03,-1.509933e-03,5.625542e-09
1.875000e-03,-1.728373e-03,6.696678e-09
2.083333e-03,-1.949453e-03,7.842152e-09
2.291667e-03,-2.172394e-03,9.060368e-09
2.500000e-03,-2.396581e-03,1.035002e-08
2.708333e-03,-2.621554e-03,1.171011e-08
2.916667e-03,-2.847007e-03,1.314001e-08
3.125000e-03,-3.072781e-03,1.463947e-08
3.333333e-03,-3.298859e-03,1.620866e-08
3.541667e-03,-3.525358e-03,1.784820e-08
3.750000e-03,-3.752514e-03,1.955917e-08
3.958333e-03,-3.980680e-03,2.134318e-08
4.166667e-03,-4.210307e-03,2.320238e-08
4.375000e-03,-4.441936e-03,2.513946e-08
4.583333e-03,-4.676184e-03,2.715768e-08
4.791667e-03,-4.913729e-03,2.926088e-08
5.000000e-03,-5.155298e-03,3.145342e-08
5.208333e-03,-5.401653e-03,3.374019e-08
5.416667e-03,-5.653575e-03,3.612652e-08
5.625000e-03,-5.911848e-03,3.861815e-08
5.833333e-03,-6.177250e-03,4.122115e-08
6.041667e-03,-6.450535e-03,4.394180e-08
6.250000e-03,-6.732420e-03,4.678657e-08
6.458333e-03,-7.023573e-03,4.976199e-08
6.666667e-03,-7.324602e-03,5.287457e-08
6.875000e-03,-7.636041e-03,5.613073e-08
7.083333e-03,-7.958343e-03,5.953672e-08
7.291667e-03,-8.291868e-03,6.309855e-08
7.500000e-03,-8.636878e-03,6.682191e-08
7.708333e-03,-8.993529e-03,7.071215e-08
7.916667e-03,-9.361867e-03,7.477420e-08
8.125000e-03,-9.741822e-03,7.901254e-08
8.333333e-03,-1.013321e-02,8.343117e-08
8.541667e-03,-1.053573e-02,8.803356e-08
8.750000e-03,-1.094896e-02,9.282267e-08
8.958333e-03,-1.137237e-02,9.780087e-08
9.166667e-03,-1.180531e-02,1.029700e-07
9.375000e-03,-1.224705e-02,1.083313e-07
9.583333e-03,-1.269674e-02,1.138855e-07
9.791667e-03,-1.315344e-02,1.196327e-07
1.000000e-02,-1.361614e-02,1.255725e-07
1.020833e-02,-1.408374e-02,1.317038e-07
1.041667e-02,-1.455510e-02,1.380253e-07
1.062500e-02,-1.502903e-02,1.445348e-07
1.083333e-02,-1.550428e-02,1.512299e-07
1.104167e-02,-1.597959e-02,1.581077e-07
1.125000e-02,-1.645368e-02,1.651649e-07
1.145833e-02,-1.692530e-02,1.723976e-07
1.166667e-02,-1.739317e-02,1.798020e-07
1.187500e-02,-1.785606e-02,1.873735e-07
1.208333e-02,-1.831277e-02,1.951077e-07
1.229167e-02,-1.876216e-02,2.029997e-07
1.250000e-02,-1.920315e-02,2.110445e-07
