time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
2.083333e-04,-3.918523e-05,1.002917e-10
4.166667e-04,-1.019978e-04,2.774095e-10
6.250000e-04,-1.869204e-04,5.353043e-10
8.333333e-04,-2.925596e-04,8.774467e-10
1.041667e-03,-4.176291e-04,1.306918e-09
1.250000e-03,-5.609330e-04,1.826489e-09
1.458333e-03,-7.213552e-04,2.438687e-09
1.666667e-03,-8.978506e-04,3.145834e-09
1.875000e-03,-1.089439e-03,3.950091e-09
2.083333e-03,-1.295201e-03,4.853477e-09
2.291667e-03,-1.514273e-03,5.857898e-09
2.500000e-03,-1.745841e-03,6.965161e-09
2.708333e-03,-1.989145e-03,8.176993e-09
2.916667e-03,-2.243469e-03,9.495048e-09
3.125000e-03,-2.508141e-03,1.092092e-08
3.333333e-03,-2.782531e-03,1.245616e-08
3.541667e-03,-3.066049e-03,1.410228e-08
3.750000e-03,-3.358141e-03,1.586077e-08
3.958333e-03,-3.658287e-03,1.773311e-08
4.166667e-03,-3.966000e-03,1.972080e-08
4.375000e-03,-4.280823e-03,2.182536e-08
4.583333e-03,-4.602328e-03,2.404836e-08
4.791667e-03,-4.930110e-03,2.639145e-08
5.000000e-03,-5.263788e-03,2.885634e-08
5.208333e-03,-5.603004e-03,3.144484e-08
5.416667e-03,-5.947417e-03,3.415883e-08
5.625000e-03,-6.296704e-03,3.700030e-08
5.833333e-03,-6.650555e-03,3.997130e-08
6.041667e-03,-7.008676e-03,4.307396e-08
6.250000e-03,-7.370781e-03,4.631043e-08
6.458333e-03,-7.736595e-03,4.968290e-08
6.666667e-03,-8.105850e-03,5.319356e-08
6.875000e-03,-8.478285e-03,5.684455e-08
7.083333e-03,-8.853640e-03,6.063796e-08
7.291667e-03,-9.231664e-03,6.457583e-08
7.500000e-03,-9.612102e-03,6.866005e-08
7.708333e-03,-9.994704e-03,7.289241e-08
7.916667e-03,-1.037922e-02,7.727457e-08
8.125000e-03,-1.076540e-02,8.180801e-08
8.333333e-03,-1.115298e-02,8.649404e-08
8.541667e-03,-1.154172e-02,9.133381e-08
8.750000e-03,-1.193137e-02,9.632828e-08
8.958333e-03,-1.232165e-02,1.014782e-07
9.166667e-03,-1.271231e-02,1.067842e-07
9.375000e-03,-1.310310e-02,1.122466e-07
9.583333e-03,-1.349375e-02,1.178656e-07
9.791667e-03,-1.388399e-02,1.236412e-07
1.000000e-02,-1.427357e-02,1.295733e-07
1.020833e-02,-1.466222e-02,1.356616e-07
1.041667e-02,-1.504968e-02,1.419055e-07
1.062500e-02,-1.543569e-02,1.483043e-07
1.083333e-02,-1.582000e-02,1.548574e-07
1.104167e-02,-1.620235e-02,1.615637e-07
1.125000e-02,-1.658250e-02,1.684222e-07
1.145833e-02,-1.696021e-02,1.754318e-07
1.166667e-02,-1.733524e-02,1.825910e-07
1.187500e-02,-1.770737e-02,1.898986e-07
1.208333e-02,-1.807639e-02,1.973531e-07
1.229167e-02,-1.844208e-02,2.049530e-07
1.250000e-02,-1.880426e-02,2.126965e-07
1.270833e-02,-1.916274e-02,2.205822e-07
1.291667e-02,-1.951735e-02,2.286081e-07
1.312500e-02,-1.986794e-02,2.367727e-07
1.333333e-02,-2.021437e-02,2.450742e-07
1.354167e-02,-2.055651e-02,2.535106e-07
1.375000e-02,-2.089425e-02,2.620803e-07
1.395833e-02,-2.122750e-02,2.707814e-07
1.416667e-02,-2.155617e-02,2.796122e-07
1.437500e-02,-2.188021e-02,2.885707e-07
1.458333e-02,-2.219957e-02,2.976552e-07
1.479167e-02,-2.251422e-02,3.068639e-07
1.500000e-02,-2.282414e-02,3.161951e-07
1.520833e-02,-2.312932e-02,3.256471e-07
1.541667e-02,-2.342979e-02,3.352182e-07
1.562500e-02,-2.372558e-02,3.449066e-07
1.583333e-02,-2.401671e-02,3.547108e-07
1.604167e-02,-2.430324e-02,3.646293e-07
1.625000e-02,-2.458525e-02,3.746603e-07
1.645833e-02,-2.486279e-02,3.848025e-07
1.666667e-02,-2.513596e-02,3.950543e-07
1.687500e-02,-2.540485e-02,4.054143e-07
1.708333e-02,-2.566954e-02,4.158811e-07
1.729167e-02,-2.593014e-02,4.264534e-07
1.750000e-02,-2.618677e-02,4.371298e-07
1.770833e-02,-2.643952e-02,4.479089e-07
1.791667e-02,-2.668851e-02,4.587896e-07
1.812500e-02,-2.693384e-02,4.697706e-07
1.833333e-02,-2.717563e-02,4.808507e-07
1.854167e-02,-2.741397e-02,4.920286e-07
1.875000e-02,-2.764898e-02,5.033033e-07
1.895833e-02,-2.788075e-02,5.146735e-07
1.916667e-02,-2.810936e-02,5.261382e-07
1.937500e-02,-2.833491e-02,5.376961e-07
1.958333e-02,-2.855746e-02,5.493462e-07
1.979167e-02,-2.877709e-02,5.610874e-07
2.000000e-02,-2.899386e-02,5.729186e-07
2.020833e-02,-2.920781e-02,5.848386e-07
2.041667e-02,-2.941898e-02,5.968464e-07
2.062500e-02,-2.962740e-02,6.089410e-07
2.083333e-02,-2.983309e-02,6.211211e-07
2.104167e-02,-3.003605e-02,6.333857e-07
2.125000e-02,-3.023628e-02,6.457338e-07
2.145833e-02,-3.043377e-02,6.581642e-07
2.166667e-02,-3.062849e-02,6.706758e-07
2.187500e-02,-3.082042e-02,6.832676e-07
2.208333e-02,-3.100951e-02,6.959383e-07
2.229167e-02,-3.119571e-02,7.086870e-07
2.250000e-02,-3.137897e-02,7.215124e-07
2.270833e-02,-3.155922e-02,7.344136e-07
2.291667e-02,-3.173640e-02,7.473893e-07
2.312500e-02,-3.191043e-02,7.604385e-07
2.333333e-02,-3.208124e-02,7.735601e-07
2.354167e-02,-3.224876e-02,7.867528e-07
2.375000e-02,-3.241290e-02,8.000158e-07
2.395833e-02,-3.257359e-02,8.133477e-07
2.416667e-02,-3.273075e-02,8.267476e-07
2.437500e-02,-3.288431e-02,8.402144e-07
2.458333e-02,-3.303420e-02,8.537469e-07
2.479167e-02,-3.318035e-02,8.673442e-07
2.500000e-02,-3.332271e-02,8.810051e-07
2.520833e-02,-3.346123e-02,8.947287e-07
2.541667e-02,-3.359586e-02,9.085139e-07
2.562500e-02,-3.372657e-02,9.223597e-07
2.583333e-02,-3.385334e-02,9.362650e-07
2.604167e-02,-3.397614e-02,9.502290e-07
2.625000e-02,-3.409497e-02,9.642508e-07
2.645833e-02,-3.420985e-02,9.783292e-07
2.666667e-02,-3.432079e-02,9.924635e-07
2.687500e-02,-3.442781e-02,1.006653e-06
2.708333e-02,-3.453096e-02,1.020896e-06
2.729167e-02,-3.463030e-02,1.035193e-06
2.750000e-02,-3.472588e-02,1.049542e-06
2.770833e-02,-3.481778e-02,1.063942e-06
2.791667e-02,-3.490610e-02,1.078394e-06
2.812500e-02,-3.499091e-02,1.092895e-06
2.833333e-02,-3.507234e-02,1.107446e-06
2.854167e-02,-3.515048e-02,1.122045e-06
2.875000e-02,-3.522547e-02,1.136693e-06
2.895833e-02,-3.529744e-02,1.151387e-06
2.916667e-02,-3.536651e-02,1.166128e-06
2.937500e-02,-3.543282e-02,1.180915e-06
2.958333e-02,-3.549652e-02,1.195748e-06
2.979167e-02,-3.555776e-02,1.210625e-06
3.000000e-02,-3.561667e-02,1.225546e-06
3.020833e-02,-3.567341e-02,1.240511e-06
3.041667e-02,-3.572811e-02,1.255518e-06
3.062500e-02,-3.578093e-02,1.270569e-06
3.083333e-02,-3.583200e-02,1.285661e-06
3.104167e-02,-3.588145e-02,1.300794e-06
3.125000e-02,-3.592941e-02,1.315968e-06
3.145833e-02,-3.597601e-02,1.331183e-06
3.166667e-02,-3.602135e-02,1.346438e-06
3.187500e-02,-3.606554e-02,1.361732e-06
3.208333e-02,-3.610867e-02,1.377065e-06
3.229167e-02,-3.615084e-02,1.392437e-06
3.250000e-02,-3.619211e-02,1.407847e-06
3.270833e-02,-3.623254e-02,1.423294e-06
3.291667e-02,-3.627219e-02,1.438779e-06
3.312500e-02,-3.631109e-02,1.454301e-06
3.333333e-02,-3.634928e-02,1.469859e-06
3.354167e-02,-3.638677e-02,1.485453e-06
3.375000e-02,-3.642355e-02,1.501083e-06
3.395833e-02,-3.645963e-02,1.516749e-06
3.416667e-02,-3.649498e-02,1.532450e-06
3.437500e-02,-3.652958e-02,1.548185e-06
3.458333e-02,-3.656338e-02,1.563955e-06
3.479167e-02,-3.659634e-02,1.579760e-06
3.500000e-02,-3.662839e-02,1.595598e-06
3.520833e-02,-3.665948e-02,1.611470e-06
3.541667e-02,-3.668953e-02,1.627375e-06
3.562500e-02,-3.671848e-02,1.643313e-06
3.583333e-02,-3.674623e-02,1.659285e-06
3.604167e-02,-3.677270e-02,1.675289e-06
3.625000e-02,-3.679782e-02,1.691325e-06
3.645833e-02,-3.682149e-02,1.707394e-06
3.666667e-02,-3.684363e-02,1.723496e-06
3.687500e-02,-3.686416e-02,1.739629e-06
3.708333e-02,-3.688299e-02,1.755794e-06
3.729167e-02,-3.690006e-02,1.771990e-06
3.750000e-02,-3.691528e-02,1.788218e-06
3.770833e-02,-3.692860e-02,1.804478e-06
3.791667e-02,-3.693996e-02,1.820768e-06
3.812500e-02,-3.694931e-02,1.837090e-06
3.833333e-02,-3.695661e-02,1.853442e-06
3.854167e-02,-3.696183e-02,1.869825e-06
3.875000e-02,-3.696495e-02,1.886239e-06
3.895833e-02,-3.696595e-02,1.902683e-06
3.916667e-02,-3.696485e-02,1.919158e-06
3.937500e-02,-3.696165e-02,1.935663e-06
3.958333e-02,-3.695637e-02,1.952197e-06
3.979167e-02,-3.694906e-02,1.968762e-06
4.000000e-02,-3.693975e-02,1.985356e-06
4.020833e-02,-3.692851e-02,2.001979e-06
4.041667e-02,-3.691540e-02,2.018631e-06
4.062500e-02,-3.690050e-02,2.035313e-06
4.083333e-02,-3.688390e-02,2.052023e-06
4.104167e-02,-3.686568e-02,2.068762e-06
4.125000e-02,-3.684596e-02,2.085529e-06
4.145833e-02,-3.682485e-02,2.102324e-06
4.166667e-02,-3.680245e-02,2.119147e-06
4.187500e-02,-3.677889e-02,2.135997e-06
4.208333e-02,-3.675430e-02,2.152874e-06
4.229167e-02,-3.672879e-02,2.169778e-06
4.250000e-02,-3.670251e-02,2.186709e-06
4.270833e-02,-3.667556e-02,2.203666e-06
4.291667e-02,-3.664810e-02,2.220649e-06
4.312500e-02,-3.662023e-02,2.237658e-06
4.333333e-02,-3.659208e-02,2.254692e-06
4.354167e-02,-3.656376e-02,2.271750e-06
4.375000e-02,-3.653539e-02,2.288834e-06
4.395833e-02,-3.650707e-02,2.305942e-06
4.416667e-02,-3.647890e-02,2.323074e-06
4.437500e-02,-3.645096e-02,2.340230e-06
4.458333e-02,-3.642333e-02,2.357409e-06
4.479167e-02,-3.639608e-02,2.374611e-06
4.500000e-02,-3.636927e-02,2.391836e-06
4.520833e-02,-3.634295e-02,2.409084e-06
4.541667e-02,-3.631714e-02,2.426354e-06
4.562500e-02,-3.629188e-02,2.443646e-06
4.583333e-02,-3.626716e-02,2.460961e-06
4.604167e-02,-3.624300e-02,2.478297e-06
4.625000e-02,-3.621938e-02,2.495655e-06
4.645833e-02,-3.619628e-02,2.513034e-06
4.666667e-02,-3.617366e-02,2.530435e-06
4.687500e-02,-3.615147e-02,2.547857e-06
4.708333e-02,-3.612966e-02,2.565300e-06
4.729167e-02,-3.610817e-02,2.582765e-06
4.750000e-02,-3.608692e-02,2.600251e-06
4.770833e-02,-3.606584e-02,2.617758e-06
4.791667e-02,-3.604483e-02,2.635287e-06
4.812500e-02,-3.602381e-02,2.652837e-06
4.833333e-02,-3.600267e-02,2.670408e-06
4.854167e-02,-3.598133e-02,2.688001e-06
4.875000e-02,-3.595968e-02,2.705616e-06
4.895833e-02,-3.593762e-02,2.723253e-06
4.916667e-02,-3.591505e-02,2.740912e-06
4.937500e-02,-3.589187e-02,2.758594e-06
4.958333e-02,-3.586798e-02,2.776298e-06
4.979167e-02,-3.584330e-02,2.794024e-06
5.000000e-02,-3.581774e-02,2.811774e-06
5.020833e-02,-3.579121e-02,2.829546e-06
5.041667e-02,-3.576365e-02,2.847342e-06
5.062500e-02,-3.573500e-02,2.865161e-06
5.083333e-02,-3.570519e-02,2.883004e-06
5.104167e-02,-3.567418e-02,2.900871e-06
5.125000e-02,-3.564195e-02,2.918762e-06
5.145833e-02,-3.560845e-02,2.936677e-06
5.166667e-02,-3.557369e-02,2.954616e-06
5.187500e-02,-3.553767e-02,2.972580e-06
5.208333e-02,-3.550038e-02,2.990568e-06
5.229167e-02,-3.546185e-02,3.008580e-06
5.250000e-02,-3.542212e-02,3.026617e-06
5.270833e-02,-3.538124e-02,3.044679e-06
5.291667e-02,-3.533925e-02,3.062765e-06
5.312500e-02,-3.529622e-02,3.080876e-06
5.333333e-02,-3.525222e-02,3.099011e-06
5.354167e-02,-3.520735e-02,3.117170e-06
5.375000e-02,-3.516169e-02,3.135354e-06
5.395833e-02,-3.511534e-02,3.153561e-06
5.416667e-02,-3.506841e-02,3.171792e-06
5.437500e-02,-3.502101e-02,3.190046e-06
5.458333e-02,-3.497325e-02,3.208324e-06
5.479167e-02,-3.492525e-02,3.226624e-06
5.500000e-02,-3.487712e-02,3.244947e-06
5.520833e-02,-3.482899e-02,3.263293e-06
5.541667e-02,-3.478098e-02,3.281660e-06
5.562500e-02,-3.473320e-02,3.300048e-06
5.583333e-02,-3.468576e-02,3.318458e-06
5.604167e-02,-3.463877e-02,3.336888e-06
5.625000e-02,-3.459234e-02,3.355339e-06
5.645833e-02,-3.454656e-02,3.373810e-06
5.666667e-02,-3.450152e-02,3.392300e-06
5.687500e-02,-3.445731e-02,3.410809e-06
5.708333e-02,-3.441398e-02,3.429337e-06
5.729167e-02,-3.437161e-02,3.447883e-06
5.750000e-02,-3.433023e-02,3.466447e-06
5.770833e-02,-3.428990e-02,3.485029e-06
5.791667e-02,-3.425064e-02,3.503629e-06
5.812500e-02,-3.421247e-02,3.522245e-06
5.833333e-02,-3.417538e-02,3.540878e-06
5.854167e-02,-3.413937e-02,3.559528e-06
5.875000e-02,-3.410442e-02,3.578194e-06
5.895833e-02,-3.407051e-02,3.596877e-06
5.916667e-02,-3.403758e-02,3.615576e-06
5.937500e-02,-3.400559e-02,3.634290e-06
5.958333e-02,-3.397446e-02,3.653021e-06
5.979167e-02,-3.394414e-02,3.671768e-06
6.000000e-02,-3.391454e-02,3.690531e-06
6.020833e-02,-3.388557e-02,3.709310e-06
6.041667e-02,-3.385714e-02,3.728106e-06
6.062500e-02,-3.382914e-02,3.746918e-06
6.083333e-02,-3.380148e-02,3.765747e-06
6.104167e-02,-3.377405e-02,3.784593e-06
6.125000e-02,-3.374673e-02,3.803456e-06
6.145833e-02,-3.371943e-02,3.822336e-06
6.166667e-02,-3.369203e-02,3.841234e-06
6.187500e-02,-3.366442e-02,3.860151e-06
6.208333e-02,-3.363650e-02,3.879086e-06
6.229167e-02,-3.360817e-02,3.898040e-06
6.250000e-02,-3.357933e-02,3.917013e-06
6.270833e-02,-3.354991e-02,3.936006e-06
6.291667e-02,-3.351981e-02,3.955018e-06
6.312500e-02,-3.348897e-02,3.974051e-06
6.333333e-02,-3.345732e-02,3.993105e-06
6.354167e-02,-3.342482e-02,4.012180e-06
6.375000e-02,-3.339140e-02,4.031276e-06
6.395833e-02,-3.335706e-02,4.050394e-06
6.416667e-02,-3.332175e-02,4.069533e-06
6.437500e-02,-3.328549e-02,4.088695e-06
6.458333e-02,-3.324826e-02,4.107879e-06
6.479167e-02,-3.321008e-02,4.127086e-06
6.500000e-02,-3.317098e-02,4.146315e-06
6.520833e-02,-3.313100e-02,4.165567e-06
6.541667e-02,-3.309018e-02,4.184841e-06
6.562500e-02,-3.304859e-02,4.204139e-06
6.583333e-02,-3.300628e-02,4.223459e-06
6.604167e-02,-3.296335e-02,4.242801e-06
6.625000e-02,-3.291987e-02,4.262166e-06
6.645833e-02,-3.287593e-02,4.281553e-06
6.666667e-02,-3.283164e-02,4.300962e-06
6.687500e-02,-3.278710e-02,4.320393e-06
6.708333e-02,-3.274242e-02,4.339844e-06
6.729167e-02,-3.269772e-02,4.359317e-06
6.750000e-02,-3.265310e-02,4.378811e-06
6.770833e-02,-3.260867e-02,4.398324e-06
6.791667e-02,-3.256456e-02,4.417857e-06
6.812500e-02,-3.252087e-02,4.437409e-06
6.833333e-02,-3.247772e-02,4.456980e-06
6.854167e-02,-3.243520e-02,4.476569e-06
6.875000e-02,-3.239341e-02,4.496176e-06
6.895833e-02,-3.235246e-02,4.515799e-06
6.916667e-02,-3.231241e-02,4.535439e-06
6.937500e-02,-3.227335e-02,4.555094e-06
6.958333e-02,-3.223535e-02,4.574765e-06
6.979167e-02,-3.219845e-02,4.594451e-06
7.000000e-02,-3.216272e-02,4.614151e-06
7.020833e-02,-3.212818e-02,4.633865e-06
7.041667e-02,-3.209486e-02,4.653592e-06
7.062500e-02,-3.206277e-02,4.673332e-06
7.083333e-02,-3.203190e-02,4.693084e-06
7.104167e-02,-3.200226e-02,4.712849e-06
7.125000e-02,-3.197381e-02,4.732626e-06
7.145833e-02,-3.194653e-02,4.752414e-06
7.166667e-02,-3.192036e-02,4.772214e-06
7.187500e-02,-3.189525e-02,4.792025e-06
7.208333e-02,-3.187113e-02,4.811847e-06
7.229167e-02,-3.184794e-02,4.831681e-06
7.250000e-02,-3.182558e-02,4.851525e-06
7.270833e-02,-3.180396e-02,4.871381e-06
7.291667e-02,-3.178299e-02,4.891249e-06
7.312500e-02,-3.176257e-02,4.911128e-06
7.333333e-02,-3.174258e-02,4.931019e-06
7.354167e-02,-3.172292e-02,4.950922e-06
7.375000e-02,-3.170347e-02,4.970837e-06
7.395833e-02,-3.168413e-02,4.990766e-06
7.416667e-02,-3.166478e-02,5.010707e-06
7.437500e-02,-3.164532e-02,5.030662e-06
7.458333e-02,-3.162563e-02,5.050631e-06
7.479167e-02,-3.160561e-02,5.070614e-06
7.500000e-02,-3.158516e-02,5.090612e-06
7.520833e-02,-3.156421e-02,5.110626e-06
7.541667e-02,-3.154265e-02,5.130656e-06
7.562500e-02,-3.152042e-02,5.150701e-06
7.583333e-02,-3.149745e-02,5.170764e-06
7.604167e-02,-3.147369e-02,5.190844e-06
7.625000e-02,-3.144909e-02,5.210941e-06
7.645833e-02,-3.142362e-02,5.231057e-06
7.666667e-02,-3.139724e-02,5.251190e-06
7.687500e-02,-3.136996e-02,5.271343e-06
7.708333e-02,-3.134178e-02,5.291514e-06
7.729167e-02,-3.131270e-02,5.311704e-06
7.750000e-02,-3.128275e-02,5.331914e-06
7.770833e-02,-3.125196e-02,5.352143e-06
7.791667e-02,-3.122038e-02,5.372392e-06
7.812500e-02,-3.118808e-02,5.392659e-06
7.833333e-02,-3.115510e-02,5.412947e-06
7.854167e-02,-3.112154e-02,5.433253e-06
7.875000e-02,-3.108747e-02,5.453578e-06
7.895833e-02,-3.105299e-02,5.473922e-06
7.916667e-02,-3.101820e-02,5.494285e-06
7.937500e-02,-3.098319e-02,5.514665e-06
7.958333e-02,-3.094808e-02,5.535063e-06
7.979167e-02,-3.091297e-02,5.555478e-06
8.000000e-02,-3.087798e-02,5.575910e-06
8.020833e-02,-3.084323e-02,5.596357e-06
8.041667e-02,-3.080882e-02,5.616820e-06
8.062500e-02,-3.077486e-02,5.637298e-06
8.083333e-02,-3.074146e-02,5.657789e-06
8.104167e-02,-3.070874e-02,5.678294e-06
8.125000e-02,-3.067677e-02,5.698811e-06
8.145833e-02,-3.064566e-02,5.719340e-06
8.166667e-02,-3.061549e-02,5.739880e-06
8.187500e-02,-3.058633e-02,5.760430e-06
8.208333e-02,-3.055825e-02,5.780989e-06
8.229167e-02,-3.053131e-02,5.801557e-06
8.250000e-02,-3.050555e-02,5.822134e-06
8.270833e-02,-3.048101e-02,5.842717e-06
8.291667e-02,-3.045771e-02,5.863308e-06
8.312500e-02,-3.043566e-02,5.883904e-06
8.333333e-02,-3.041487e-02,5.904506e-06
8.354167e-02,-3.039531e-02,5.925113e-06
8.375000e-02,-3.037697e-02,5.945725e-06
8.395833e-02,-3.035981e-02,5.966341e-06
8.416667e-02,-3.034378e-02,5.986960e-06
8.437500e-02,-3.032883e-02,6.007584e-06
8.458333e-02,-3.031489e-02,6.028211e-06
8.479167e-02,-3.030188e-02,6.048841e-06
8.500000e-02,-3.028972e-02,6.069475e-06
8.520833e-02,-3.027832e-02,6.090112e-06
8.541667e-02,-3.026758e-02,6.110752e-06
8.562500e-02,-3.025739e-02,6.131396e-06
8.583333e-02,-3.024765e-02,6.152044e-06
8.604167e-02,-3.023825e-02,6.172696e-06
8.625000e-02,-3.022906e-02,6.193353e-06
8.645833e-02,-3.021999e-02,6.214014e-06
8.666667e-02,-3.021091e-02,6.234681e-06
8.687500e-02,-3.020172e-02,6.255353e-06
8.708333e-02,-3.019231e-02,6.276032e-06
8.729167e-02,-3.018256e-02,6.296717e-06
8.750000e-02,-3.017240e-02,6.317410e-06
8.770833e-02,-3.016171e-02,6.338110e-06
8.791667e-02,-3.015043e-02,6.358819e-06
8.812500e-02,-3.013846e-02,6.379537e-06
8.833333e-02,-3.012576e-02,6.400264e-06
8.854167e-02,-3.011225e-02,6.421002e-06
8.875000e-02,-3.009789e-02,6.441749e-06
8.895833e-02,-3.008265e-02,6.462508e-06
8.916667e-02,-3.006650e-02,6.483279e-06
8.937500e-02,-3.004943e-02,6.504060e-06
8.958333e-02,-3.003144e-02,6.524855e-06
8.979167e-02,-3.001254e-02,6.545661e-06
9.000000e-02,-2.999275e-02,6.566480e-06
9.020833e-02,-2.997211e-02,6.587311e-06
9.041667e-02,-2.995066e-02,6.608155e-06
9.062500e-02,-2.992846e-02,6.629012e-06
9.083333e-02,-2.990558e-02,6.649881e-06
9.104167e-02,-2.988208e-02,6.670762e-06
9.125000e-02,-2.985806e-02,6.691656e-06
9.145833e-02,-2.983360e-02,6.712561e-06
9.166667e-02,-2.980880e-02,6.733478e-06
9.187500e-02,-2.978376e-02,6.754405e-06
9.208333e-02,-2.975859e-02,6.775343e-06
9.229167e-02,-2.973340e-02,6.796290e-06
9.250000e-02,-2.970830e-02,6.817246e-06
