time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
2.083333e-04,-3.985119e-05,1.019965e-10
4.166667e-04,-1.165774e-04,3.150046e-10
6.250000e-04,-2.275221e-04,6.455572e-10
8.333333e-04,-3.701717e-04,1.098613e-09
1.041667e-03,-5.420876e-04,1.677934e-09
1.250000e-03,-7.408770e-04,2.386286e-09
1.458333e-03,-9.641806e-04,3.225564e-09
1.666667e-03,-1.209669e-03,4.196890e-09
1.875000e-03,-1.475045e-03,5.300687e-09
2.083333e-03,-1.758050e-03,6.536744e-09
2.291667e-03,-2.056467e-03,7.904275e-09
2.500000e-03,-2.368136e-03,9.401983e-09
2.708333e-03,-2.690959e-03,1.102811e-08
2.916667e-03,-3.022912e-03,1.278050e-08
3.125000e-03,-3.362055e-03,1.465666e-08
3.333333e-03,-3.706542e-03,1.665380e-08
3.541667e-03,-4.054634e-03,1.876892e-08
3.750000e-03,-4.404701e-03,2.099889e-08
3.958333e-03,-4.755240e-03,2.334046e-08
4.166667e-03,-5.104876e-03,2.579042e-08
4.375000e-03,-5.452372e-03,2.834562e-08
4.583333e-03,-5.796631e-03,3.100307e-08
4.791667e-03,-6.136708e-03,3.376001e-08
5.000000e-03,-6.471806e-03,3.661399e-08
5.208333e-03,-6.801279e-03,3.956293e-08
5.416667e-03,-7.124638e-03,4.260515e-08
5.625000e-03,-7.441542e-03,4.573943e-08
5.833333e-03,-7.751803e-03,4.896507e-08
6.041667e-03,-8.055378e-03,5.228183e-08
6.250000e-03,-8.352366e-03,5.568998e-08
6.458333e-03,-8.643000e-03,5.919030e-08
6.666667e-03,-8.927641e-03,6.278403e-08
6.875000e-03,-9.206768e-03,6.647289e-08
7.083333e-03,-9.480970e-03,7.025898e-08
7.291667e-03,-9.750933e-03,7.414483e-08
7.500000e-03,-1.001743e-02,7.813330e-08
7.708333e-03,-1.028130e-02,8.222755e-08
7.916667e-03,-1.054346e-02,8.643103e-08
