time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
5.555556e-04,-2.051879e-04,6.517160e-10
1.111111e-03,-5.850357e-04,2.046181e-09
1.666667e-03,-1.114260e-03,4.250157e-09
2.222222e-03,-1.770782e-03,7.315994e-09
2.777778e-03,-2.534882e-03,1.128587e-08
3.333333e-03,-3.388751e-03,1.619438e-08
3.888889e-03,-4.316217e-03,2.207059e-08
4.444444e-03,-5.302550e-03,2.893964e-08
5.000000e-03,-6.334330e-03,3.682394e-08
5.555556e-03,-7.399344e-03,4.574374e-08
6.111111e-03,-8.486497e-03,5.571707e-08
6.666667e-03,-9.585751e-03,6.675907e-08
7.222222e-03,-1.068806e-02,7.888098e-08
7.777778e-03,-1.178534e-02,9.208909e-08
8.333333e-03,-1.287037e-02,1.063838e-07
8.888889e-03,-1.393683e-02,1.217588e-07
9.444444e-03,-1.497920e-02,1.382014e-07
1.000000e-02,-1.599275e-02,1.556921e-07
1.055556e-02,-1.697349e-02,1.742054e-07
1.111111e-02,-1.791813e-02,1.937102e-07
1.166667e-02,-1.882409e-02,2.141714e-07
1.222222e-02,-1.968941e-02,2.355499e-07
1.277778e-02,-2.051273e-02,2.578042e-07
1.333333e-02,-2.129326e-02,2.808912e-07
1.388889e-02,-2.203075e-02,3.047670e-07
1.444444e-02,-2.272542e-02,3.293876e-07
1.500000e-02,-2.337795e-02,3.547098e-07
1.555556e-02,-2.398944e-02,3.806917e-07
1.611111e-02,-2.456135e-02,4.072932e-07
1.666667e-02,-2.509547e-02,4.344764e-07
1.722222e-02,-2.559387e-02,4.622063e-07
1.777778e-02,-2.605887e-02,4.904506e-07
1.833333e-02,-2.649299e-02,5.191801e-07
1.888889e-02,-2.689890e-02,5.483690e-07
1.944444e-02,-2.727941e-02,5.779950e-07
2.000000e-02,-2.763739e-02,6.080390e-07
2.055556e-02,-2.797573e-02,6.384855e-07
2.111111e-02,-2.829736e-02,6.693223e-07
2.166667e-02,-2.860515e-02,7.005405e-07
2.222222e-02,-2.890188e-02,7.321343e-07
2.277778e-02,-2.919025e-02,7.641009e-07
2.333333e-02,-2.947280e-02,7.964403e-07
2.388889e-02,-2.975192e-02,8.291551e-07
2.444444e-02,-3.002979e-02,8.622500e-07
2.500000e-02,-3.030840e-02,8.957319e-07
