time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
3.333333e-04,-6.878921e-05,1.923058e-10
6.666667e-04,-1.995318e-04,5.991017e-10
1.000000e-03,-3.865076e-04,1.237388e-09
1.333333e-03,-6.246506e-04,2.121218e-09
1.666667e-03,-9.093581e-04,3.262607e-09
2.000000e-03,-1.236391e-03,4.672020e-09
2.333333e-03,-1.601811e-03,6.358660e-09
2.666667e-03,-2.001945e-03,8.330666e-09
3.000000e-03,-2.433350e-03,1.059528e-08
3.333333e-03,-2.892799e-03,1.315897e-08
3.666667e-03,-3.377259e-03,1.602760e-08
4.000000e-03,-3.883883e-03,1.920655e-08
4.333333e-03,-4.409996e-03,2.270092e-08
4.666667e-03,-4.953090e-03,2.651561e-08
5.000000e-03,-5.510811e-03,3.065554e-08
5.333333e-03,-6.080961e-03,3.512564e-08
5.666667e-03,-6.661484e-03,3.993098e-08
6.000000e-03,-7.250464e-03,4.507670e-08
6.333333e-03,-7.846124e-03,5.056796e-08
6.666667e-03,-8.446813e-03,5.640983e-08
7.000000e-03,-9.051011e-03,6.260718e-08
7.333333e-03,-9.657317e-03,6.916452e-08
7.666667e-03,-1.026445e-02,7.608590e-08
8.000000e-03,-1.087124e-02,8.337477e-08
8.333333e-03,-1.147662e-02,9.103393e-08
8.666667e-03,-1.207965e-02,9.906542e-08
9.000000e-03,-1.267946e-02,1.074705e-07
9.333333e-03,-1.327529e-02,1.162497e-07
9.666667e-03,-1.386647e-02,1.254028e-07
1.000000e-02,-1.445242e-02,1.349288e-07
1.033333e-02,-1.503263e-02,1.448261e-07
1.066667e-02,-1.560666e-02,1.550923e-07
1.100000e-02,-1.617417e-02,1.657248e-07
1.133333e-02,-1.673484e-02,1.767202e-07
1.166667e-02,-1.728844e-02,1.880748e-07
1.200000e-02,-1.783478e-02,1.997846e-07
1.233333e-02,-1.837374e-02,2.118453e-07
1.266667e-02,-1.890520e-02,2.242522e-07
1.300000e-02,-1.942911e-02,2.370007e-07
1.333333e-02,-1.994545e-02,2.500859e-07
1.366667e-02,-2.045421e-02,2.635029e-07
1.400000e-02,-2.095543e-02,2.772465e-07
1.433333e-02,-2.144913e-02,2.913119e-07
1.466667e-02,-2.193537e-02,3.056939e-07
1.500000e-02,-2.241420e-02,3.203876e-07
1.533333e-02,-2.288570e-02,3.353879e-07
1.566667e-02,-2.334991e-02,3.506901e-07
1.600000e-02,-2.380692e-02,3.662891e-07
1.633333e-02,-2.425675e-02,3.821802e-07
1.666667e-02,-2.469947e-02,3.983586e-07
1.700000e-02,-2.513510e-02,4.148196e-07
1.733333e-02,-2.556366e-02,4.315587e-07
1.766667e-02,-2.598515e-02,4.485712e-07
1.800000e-02,-2.639956e-02,4.658526e-07
1.833333e-02,-2.680686e-02,4.833983e-07
1.866667e-02,-2.720700e-02,5.012040e-07
1.900000e-02,-2.759990e-02,5.192651e-07
1.933333e-02,-2.798550e-02,5.375772e-07
1.966667e-02,-2.836367e-02,5.561358e-07
2.000000e-02,-2.873431e-02,5.749366e-07
2.033333e-02,-2.909727e-02,5.939750e-07
2.066667e-02,-2.945242e-02,6.132465e-07
2.100000e-02,-2.979959e-02,6.327466e-07
2.133333e-02,-3.013860e-02,6.524708e-07
2.166667e-02,-3.046930e-02,6.724145e-07
2.200000e-02,-3.079149e-02,6.925729e-07
2.233333e-02,-3.110499e-02,7.129415e-07
2.266667e-02,-3.140962e-02,7.335155e-07
2.300000e-02,-3.170520e-02,7.542901e-07
2.333333e-02,-3.199156e-02,7.752605e-07
2.366667e-02,-3.226853e-02,7.964218e-07
2.400000e-02,-3.253596e-02,8.177692e-07
2.433333e-02,-3.279371e-02,8.392978e-07
2.466667e-02,-3.304167e-02,8.610026e-07
2.500000e-02,-3.327973e-02,8.828788e-07
2.533333e-02,-3.350781e-02,9.049214e-07
2.566667e-02,-3.372586e-02,9.271254e-07
2.600000e-02,-3.393385e-02,9.494861e-07
2.633333e-02,-3.413178e-02,9.719986e-07
2.666667e-02,-3.431967e-02,9.946581e-07
2.700000e-02,-3.449759e-02,1.017460e-06
2.733333e-02,-3.466561e-02,1.040400e-06
2.766667e-02,-3.482387e-02,1.063472e-06
2.800000e-02,-3.497250e-02,1.086674e-06
2.833333e-02,-3.511169e-02,1.110000e-06
2.866667e-02,-3.524165e-02,1.133447e-06
2.900000e-02,-3.536262e-02,1.157010e-06
2.933333e-02,-3.547486e-02,1.180686e-06
2.966667e-02,-3.557868e-02,1.204471e-06
3.000000e-02,-3.567438e-02,1.228361e-06
3.033333e-02,-3.576232e-02,1.252355e-06
3.066667e-02,-3.584285e-02,1.276447e-06
3.100000e-02,-3.591635e-02,1.300636e-06
3.133333e-02,-3.598323e-02,1.324920e-06
