time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
2.380952e-04,-3.613957e-05,9.461613e-11
4.761905e-04,-1.056267e-04,2.932287e-10
7.142857e-04,-2.061054e-04,6.030965e-10
9.523810e-04,-3.354680e-04,1.030276e-09
1.190476e-03,-4.917772e-04,1.580000e-09
1.428571e-03,-6.732264e-04,2.256877e-09
1.666667e-03,-8.781149e-04,3.065011e-09
1.904762e-03,-1.104833e-03,4.008083e-09
2.142857e-03,-1.351852e-03,5.089409e-09
2.380952e-03,-1.617715e-03,6.311987e-09
2.619048e-03,-1.901033e-03,7.678524e-09
2.857143e-03,-2.200483e-03,9.191474e-09
3.095238e-03,-2.514799e-03,1.085306e-08
3.333333e-03,-2.842776e-03,1.266528e-08
3.571429e-03,-3.183264e-03,1.463000e-08
3.809524e-03,-3.535171e-03,1.674888e-08
4.047619e-03,-3.897454e-03,1.902352e-08
4.285714e-03,-4.269129e-03,2.145543e-08
4.523810e-03,-4.649259e-03,2.404610e-08
4.761905e-03,-5.036961e-03,2.679702e-08
5.000000e-03,-5.431403e-03,2.970974e-08
5.238095e-03,-5.831801e-03,3.278591e-08
5.476190e-03,-6.237421e-03,3.602725e-08
5.714286e-03,-6.647575e-03,3.943560e-08
5.952381e-03,-7.061624e-03,4.301292e-08
6.190476e-03,-7.478973e-03,4.676125e-08
6.428571e-03,-7.899073e-03,5.068270e-08
6.666667e-03,-8.321416e-03,5.477943e-08
6.904762e-03,-8.745537e-03,5.905362e-08
7.142857e-03,-9.171010e-03,6.350740e-08
7.380952e-03,-9.597447e-03,6.814286e-08
7.619048e-03,-1.002449e-02,7.296199e-08
7.857143e-03,-1.045184e-02,7.796669e-08
8.095238e-03,-1.087919e-02,8.315867e-08
8.333333e-03,-1.130629e-02,8.853952e-08
8.571429e-03,-1.173292e-02,9.411063e-08
8.809524e-03,-1.215887e-02,9.987319e-08
9.047619e-03,-1.258396e-02,1.058282e-07
9.285714e-03,-1.300803e-02,1.119766e-07
9.523810e-03,-1.343094e-02,1.183188e-07
9.761905e-03,-1.385257e-02,1.248553e-07
1.000000e-02,-1.427280e-02,1.315864e-07
1.023810e-02,-1.469152e-02,1.385122e-07
1.047619e-02,-1.510866e-02,1.456324e-07
