time_s,CoM_cm,eta_boundary_cm
0.000000e+00,0.000000e+00,0.000000e+00
8.333333e-04,-4.306091e-04,1.560124e-09
1.666667e-03,-1.204316e-03,4.930722e-09
2.500000e-03,-2.251021e-03,1.029145e-08
3.333333e-03,-3.511820e-03,1.778258e-08
4.166667e-03,-4.936283e-03,2.751980e-08
5.000000e-03,-6.480890e-03,3.960226e-08
5.833333e-03,-8.107981e-03,5.411510e-08
6.666667e-03,-9.784979e-03,7.112771e-08
7.500000e-03,-1.148378e-02,9.068924e-08
8.333333e-03,-1.318025e-02,1.128238e-07
9.166667e-03,-1.485382e-02,1.375268e-07
1.000000e-02,-1.648711e-02,1.647641e-07
1.083333e-02,-1.806559e-02,1.944729e-07
1.166667e-02,-1.957737e-02,2.265652e-07
1.250000e-02,-2.101288e-02,2.609318e-07
1.333333e-02,-2.236468e-02,2.974469e-07
1.416667e-02,-2.362724e-02,3.359735e-07
1.500000e-02,-2.479678e-02,3.763670e-07
1.583333e-02,-2.587108e-02,4.184795e-07
1.666667e-02,-2.684930e-02,4.621629e-07
1.750000e-02,-2.773188e-02,5.072717e-07
1.833333e-02,-2.852037e-02,5.536649e-07
1.916667e-02,-2.921731e-02,6.012083e-07
2.000000e-02,-2.982611e-02,6.497753e-07
2.083333e-02,-3.035093e-02,6.992484e-07
2.166667e-02,-3.079656e-02,7.495199e-07
2.250000e-02,-3.116834e-02,8.004924e-07
2.333333e-02,-3.147203e-02,8.520789e-07
2.416667e-02,-3.171375e-02,9.042039e-07
2.500000e-02,-3.189986e-02,9.568024e-07
2.583333e-02,-3.203689e-02,1.009821e-06
2.666667e-02,-3.213144e-02,1.063216e-06
2.750000e-02,-3.219011e-02,1.116955e-06
2.833333e-02,-3.221945e-02,1.171015e-06
2.916667e-02,-3.222585e-02,1.225385e-06
3.000000e-02,-3.221550e-02,1.280060e-06
3.083333e-02,-3.219435e-02,1.335044e-06
3.166667e-02,-3.216799e-02,1.390352e-06
3.250000e-02,-3.214167e-02,1.446002e-06
3.333333e-02,-3.212023e-02,1.502021e-06
3.416667e-02,-3.210804e-02,1.558440e-06
3.500000e-02,-3.210901e-02,1.615297e-06
3.583333e-02,-3.212652e-02,1.672632e-06
3.666667e-02,-3.216344e-02,1.730489e-06
3.750000e-02,-3.222209e-02,1.788913e-06
3.833333e-02,-3.230422e-02,1.847951e-06
3.916667e-02,-3.241104e-02,1.907652e-06
4.000000e-02,-3.254321e-02,1.968062e-06
4.083333e-02,-3.270083e-02,2.029228e-06
4.166667e-02,-3.288349e-02,2.091193e-06
4.250000e-02,-3.309026e-02,2.154000e-06
4.333333e-02,-3.331971e-02,2.217686e-06
4.416667e-02,-3.356998e-02,2.282286e-06
4.500000e-02,-3.383879e-02,2.347829e-06
4.583333e-02,-3.412345e-02,2.414339e-06
4.666667e-02,-3.442096e-02,2.481837e-06
4.750000e-02,-3.472801e-02,2.550335e-06
4.833333e-02,-3.504104e-02,2.619839e-06
4.916667e-02,-3.535632e-02,2.690352e-06
5.000000e-02,-3.566993e-02,2.761867e-06
5.083333e-02,-3.597790e-02,2.834371e-06
5.166667e-02,-3.627619e-02,2.907846e-06
5.250000e-02,-3.656080e-02,2.982266e-06
